date_range_start,California,Arizona,Texas,Nevada,Washington,Florida,Colorado,Illinois,Utah,New York,Virginia,Oregon,Georgia,Michigan,Ohio,North Carolina,Minnesota,Missouri,Pennsylvania,New Jersey,Tennessee,Hawaii,Indiana,Wisconsin,Idaho,Maryland,New Mexico,Massachusetts,Oklahoma,Kansas,Iowa,Louisiana,Alabama,South Carolina,Nebraska,Arkansas,Connecticut,Kentucky,Mississippi,Montana,Alaska,New Hampshire,South Dakota,Wyoming,North Dakota,Rhode Island,District of Columbia,Maine,Delaware,West Virginia,Vermont,Puerto Rico,Guam,U.S. Virgin Islands,Northern Mariana Islands,American Samoa
2020-07-13,301386.760175,81176.1177115,20947.7715185,14804.1654115,7767.898524,7561.3614235,8566.0423225,5019.9038135,5800.5443565000005,3147.0666155,2853.013697,2982.53705,4263.7676845,2558.960763,3437.618917,2807.5054945,2054.869949,2586.9657795,2082.875049,1249.7250125,2222.900201,1039.687203,1921.84606,1284.731299,1809.8258745,1246.2243905,1802.824633,1032.685937,2159.8888985,1746.814501,745.6342605,1627.7930975000002,1620.7918205,1060.690983,1183.2130135,1127.202945,710.627935,945.170174,1424.756512,357.0642835,84.0151295,231.041598,367.566172,154.02772950000002,227.540974,119.02143050000001,392.0706,112.0201725,56.0100865,245.04412250000001,63.0113445,42.0075645,325.55862,28.005043,0.0,0.0
2020-07-20,312631.574056,80953.682225,21166.613999,14654.605013,8187.411805,6949.819866,8035.729008,5312.337421,5667.412529,2568.261761,4219.533472,2754.4177,2926.784217,2923.33695,2792.338346,3523.172517,2840.600954,2930.231599,2106.319395,1141.066652,2192.502691,1282.407222,1509.931087,1344.459182,2988.836291,1551.299075,2071.846022,985.9367460000001,1709.876309,1530.615074,954.910763,1258.275931,2171.81868,1075.56736,913.542791,1709.876322,527.441695,1451.326447,1341.011857,672.229594,137.893248,303.36515099999997,424.021739,186.155885,110.31459799999999,206.839878,130.99858,27.57865,110.3146,155.129908,55.1573,137.893249,165.4719,31.025982,0.0,0.0
2020-07-27,328154.699636,67929.47268600001,16501.696084,16317.78662,6132.545352,6135.889,6085.731739,4838.491215,5075.901565,1728.749115,2959.270744,2370.7604,2568.045121,3136.4926259999997,3123.117355,2303.8842250000002,2471.074694,3370.5591950000003,1253.928293,866.04647,2267.102339,1123.519712,2012.97286,1464.588219,1594.99678,1237.209238,1865.845287,628.636045,1839.094793,936.266463,983.079762,782.451233,1347.55492,618.604625,1063.331181,1146.926411,698.85603,1090.081668,882.765509,431.351325,374.506575,123.720925,300.942786,531.665589,337.724694,53.50094,83.595215,190.59709700000002,407.94467,53.50094,60.188559,53.500941,96.97045,26.75047,0.0,0.0
2020-08-03,333225.825146,49061.853906,16981.309635,15800.913407,8964.452954,6482.342094,6341.350214,5656.064848,4947.827162,1888.633851,3826.450789,4105.155445,2836.229625,3019.846754,2728.0266030000003,2616.544745,3144.444111,3128.049793,1800.104106,1088.587549,1796.825229,1055.798726,1318.109015,2118.155295,2400.138803,1468.93742,1764.036432,570.5247919999999,2318.1668680000002,1304.993523,1223.021561,1393.523209,927.922502,1114.818555,590.198072,947.595786,1078.750894,1367.29221,685.285545,731.189831,291.82014599999997,163.94391,186.896052,455.76406299999996,259.031371,222.96371100000002,108.20298,232.800348,78.69308,104.924105,39.34654,95.087469,239.35811,0.0,0.0,0.0
2020-08-10,327636.16359,42767.507673,19280.108826,15188.584686,9277.870195,7071.6885409999995,6836.8477379999995,6873.2314719999995,6205.092584,2603.095895,4041.9099859999997,5027.580382,2457.56066,3721.07087,3079.392963,2781.707268,2801.553002,3357.232911,1160.974143,1346.200791,1342.893195,1399.1227039999999,2126.798783,1620.7331179999999,2295.4873390000002,1544.6579160000001,1243.664577,823.597038,1663.732186,1114.667487,1071.668452,773.982763,1382.58459,1567.811234,578.833266,1362.738867,1452.0445439999999,780.597993,691.292287,936.056074,469.681853,360.530438,145.53521999999998,499.450418,304.300914,132.304746,79.38285,277.839963,224.91806599999998,79.382848,39.691421999999996,254.686643,337.3771,13.230474,0.0,0.0
2020-08-17,326325.691001,41440.934355000005,17867.826844,14228.872000000001,11439.986522000001,7732.371666,5361.982784,5747.784064,5528.727383,2936.012568,5182.160297,4936.947605,3432.9768280000003,4090.146709,3426.4378309999997,2099.020155,2932.74309,2308.268231,2304.998732,1611.864353,2344.2327410000003,1569.3607940000002,2164.410179,1938.814511,2998.133022,2131.715077,1369.921267,1242.41067,1458.197752,693.134368,1007.006544,735.637886,1432.041777,1628.211874,696.403884,1062.5880750000001,1539.9353350000001,1095.283107,644.0918340000001,1069.127064,402.1487,140.588573,26.156014,251.75163600000002,398.8792,104.624053,117.702065,287.716161,212.517608,42.50352,134.049568,130.780067,297.52466,0.0,0.0,0.0
2020-08-24,301069.663761,41915.012552,15851.906586,11885.398008,11164.856585,7480.913147,6304.735583000001,5216.859585,3927.6560649999997,2956.338163,4750.627056,3807.565827,3087.024556,2521.894224,3585.045747,2331.1627160000003,3383.717979,2352.355145,2221.668743,1631.813932,2338.22689,1709.519359,2253.457304,2112.174723,2486.57357,1822.54541,1610.621536,1041.9591,1366.9090569999998,840.631412,536.873851,840.6314,1744.839994,1787.224757,858.291754,943.061275,897.14444,501.553209,533.341774,904.208579,632.23958,271.968983,98.897818,222.520082,332.014094,127.15433,211.92389,374.39887,342.610289,56.513036,70.641295,141.282594,384.99506,70.6413,0.0,0.0
2020-08-31,334547.44358099997,72606.608916,16015.638182,14387.425059,10341.266587,6659.099578,6044.863429,5131.634078,4059.158339,2170.950978,3448.172197,4046.158621,2697.439093,2521.942995,1793.959489,2417.9453869999998,2554.442346,1878.457574,2018.204415,1491.716333,2495.943645,1355.2193320000001,1855.708093,1303.22058,1527.465503,1065.975946,1884.957395,718.2337980000001,1764.7101519999999,1062.725993,958.728345,1868.7078390000001,1728.960922,1283.720994,682.484579,1147.224061,503.73863400000005,558.987386,506.988553,412.740672,363.99176900000003,97.4978,350.992078,162.496327,168.996182,136.496918,220.99501,266.493989,207.99530299999998,185.245813,51.998826,38.999119,103.99765,0.0,0.0,0.0
2020-09-07,303165.570342,46304.47171,15111.639738,13814.445481,9682.147998,6201.790183,5877.491788,4824.357587,4958.089011,2370.387728,2624.477293,4292.775573,2250.0295300000002,3309.850285,2383.760861,1975.880323,1711.760963,2183.163896,1949.1340480000001,1644.895311,2728.11902,1564.6564660000001,1323.940107,1273.790886,1745.19381,1364.059508,1731.820694,765.611827,1725.134073,832.477507,344.358157,1751.88034,1481.0743850000001,875.94017,695.402888,1150.08939,575.044696,508.17903399999994,605.1342460000001,437.97008900000003,625.193973,247.402946,163.820876,300.895483,257.432807,26.746265,177.194,163.820886,220.65668499999998,130.388038,70.208943,40.119398000000004,160.47758,0.0,0.0,0.0
2020-09-14,289946.530907,36918.329682,15836.763378,10595.490525,10422.545617,5809.519017,5385.981915,5121.271119,4143.60594,1948.271286,2731.815168,3525.947483,2435.339127,2675.343584,2269.453694,2555.341309,1701.207936,1916.505972,2332.984244,1337.671774,2858.87641,1683.560513,1669.442628,977.665122,1658.854206,1552.969862,1337.671793,780.014404,1563.558302,1020.018863,660.012199,1665.913129,1574.14672,970.606164,547.068943,868.251348,363.536138,695.306974,525.892077,504.715213,600.011088,427.06672599999996,458.83199099999996,437.655151,296.476061,42.353723,42.353725,169.41488999999999,303.53502100000003,88.23692299999999,28.235815,14.117908,144.70856,42.353725,0.0,0.0
2020-09-21,310501.522591,42436.089346,14490.117536,11756.462201,9169.065186,7135.364291,6191.643586,4669.85058,4318.131682,2319.254552,4147.495689,4178.83697,2803.303183,2556.055317,2430.690243,2664.008641,2312.289846,2072.006718,2145.13636,1636.711185,2709.279425,2204.336602,1605.369937,1065.603464,2361.042924,1925.7474,1190.968551,1076.050546,1873.511943,1093.462377,877.555799,1549.652122,978.544346,1037.744523,661.649205,766.120123,543.2488089999999,881.038136,525.837014,560.660637,421.366061,69.647284,344.754062,201.977123,362.165884,219.388946,167.15349,132.32984,355.201142,497.97807300000005,13.929457,45.270735,111.43565,13.929457,0.0,0.0
2020-09-28,276743.952469,47521.515189,12082.554501,11661.069302,7082.995007,5623.219522,6233.172641,4317.645699,3831.053892,2230.783593,2854.443593,2943.537804,2761.922571,2436.385775,1757.8986009999999,2117.702427,1706.498044,2388.411964,1545.443036,1243.893177,2062.87513,1768.178689,1096.54495,1243.89316,2100.5688959999998,1452.92205,1233.6130130000001,476.311709,1123.958567,1261.026685,747.02125,1154.798882,757.301351,712.75422,561.979275,839.542221,459.178198,438.617981,815.555304,565.405979,109.654494,82.240868,318.68337299999996,274.136236,137.06812100000002,54.827248,68.53406,332.39019399999995,147.348218,318.68336,13.706812,229.589092,0.0,0.0,0.0,0.0
2020-10-05,283232.273829,88472.030015,14696.230655,12951.278373,7912.851358,5221.76161,7562.551213,5486.9420199999995,4298.541086,2386.623358,3218.176603,3453.892447,2615.791545,2448.826149,2069.061659,2245.848543,2121.442934,1859.536426,2059.24016,1253.877546,2605.970046,1620.5467270000001,1954.47752,1005.066338,1564.891588,923.220536,1604.177534,890.482216,1008.3401700000001,1037.804651,664.587838,1070.542987,1280.068213,1057.44765,536.908397,550.00374,864.291567,703.8738089999999,559.825231,586.015879,209.525225,379.764487,265.180375,333.930836,173.513084,91.667284,124.40561,121.131774,196.4299,147.322431,13.095327,39.285982,58.92897,39.28598,0.0,0.0
2020-10-12,278724.07304,52412.182935000004,15048.022364,10913.805122,9145.794468,6324.290272,10824.074623,5417.022125,10990.240899,1934.176035,2884.647392,3250.213339,2622.104643,2821.504222,2711.8344079999997,2638.721244,3745.389028,1635.076638,2063.785788,1714.836433,2652.014506,1571.933405,3522.726114,1256.217417,1575.2567450000001,1242.924101,1365.887192,598.198786,1761.363069,923.884822,953.794707,1282.804009,850.771583,697.898586,388.829199,1232.954124,667.988627,531.732246,481.88234,810.891667,272.512787,491.852329,295.776061,282.482769,53.173225,53.173226,186.10628,239.27951099999999,225.9862,302.422716,106.346449,119.639755,73.11318,0.0,0.0,0.0
2020-10-19,276251.46646699996,28760.665109999998,13133.86348,10842.025037000001,9371.919996999999,7121.688326,6358.898056999999,5980.9700935,5908.1582595,2510.273809,2971.415229,4379.1102315,3013.022,2496.4048885,2555.347768,2451.330948,2631.626874,1692.0077495,1629.597638,2212.092061,1497.8429245,1633.06482,3321.605392,1282.8747584999999,2142.74757,1848.0331064999998,1244.7352285,1036.7014645,1879.238076,953.4879675,1033.23426,1678.138818,981.2258019999999,1497.842946,776.659306,1286.3419615,731.585323,800.9299125,818.2660555,776.6593115,339.788437,211.5009735,124.820246,266.97663,197.63205349999998,69.3445825,225.36989,249.64048549999998,235.77156649999998,104.01687249999999,41.606747,169.89423,83.21349,0.0,0.0,0.0
2020-10-26,234165.437152,20417.930968,10505.909372,13089.841648,9120.171236,6897.433368,5018.525285,4848.346944,3049.31851,2177.5884770000002,4299.6085140000005,3670.990508,2740.219032,2677.70448,1906.692319,2576.986712,1837.2317209999999,1771.2442199999998,1479.509878,1576.754673,1865.0159429999999,1590.6467400000001,1510.767139,875.203029,2153.277227,1281.547278,1302.38545,951.609629,1614.957986,1316.277588,736.281908,892.568175,645.983196,1562.862541,771.01218,1472.56384,666.821326,677.24044,461.912718,819.634586,444.54756699999996,378.560044,267.423151,479.277838,166.70533899999998,83.35266999999999,298.6804,291.73434199999997,361.194904,0.0,55.568445999999994,69.460556,145.86717,0.0,41.676334,0.0
2020-11-02,215561.715715,21330.82755,11953.362052,9474.951425,8462.59027,6805.31757,4630.615613999999,5519.243622,4611.868112,2238.443285,2767.1208,2748.3734019999997,2088.463842,2827.112579,1773.507007,2842.110565,1799.753358,2485.909369,1218.583042,1934.734874,1945.9833529999999,1304.821175,1428.554235,1061.104604,2054.718459,1136.094327,809.8890349999999,974.866424,1563.5357569999999,1199.8355920000001,997.36336,1109.847915,678.65701,783.642612,884.8787669999999,637.412654,453.687835,656.160087,693.654952,359.95068,352.451707,164.97739,209.97122499999998,637.412648,258.714545,303.70838000000003,326.2053,266.213525,119.98355500000001,134.98149999999998,89.98767,44.993833,104.98561,0.0,74.98972,0.0
2020-11-09,226685.200115,18953.552271,12701.202716,9092.703425,8613.952016,5616.396851,4566.001945,5652.124543,3937.194256,1697.0664860000002,2840.353375,3265.513193,2815.34393,3183.339344,1954.306044,2586.686517,1872.132259,2865.3627500000002,1625.611019,1107.559181,1457.690771,732.418192,1804.249626,1361.225927,1557.72834,1111.131936,986.084936,646.671651,993.230495,975.366607,800.300826,996.8032519999999,1014.667115,1086.122553,1057.540345,610.943931,639.5261009999999,668.108258,903.9112,750.282016,378.713775,200.075203,100.037601,157.201949,628.807782,57.164344,242.94846,185.784122,89.319286,275.10341,157.20195,28.582172,85.74651,0.0,0.0,0.0
2020-11-16,230485.046148,17652.892194,12063.437108,7780.069953,7015.989616,6711.110309,4558.134858,4622.121944,4377.465682,2390.103782,2600.884608,3571.9819430000002,2292.24129,3116.544783,1603.439681,1855.623904,1983.597969,2017.473411,1306.088215,1449.118048,2168.031167,959.805472,1686.246465,1769.053194,1912.083005,557.06357,1452.8819939999998,963.5694020000001,1449.118036,876.998705,813.01168,1163.058376,1211.989627,831.831414,628.578483,669.981842,587.175106,861.94293,794.1919499999999,805.483796,124.21012,120.446175,75.278859,481.784697,180.669264,90.334631,180.66927,150.55772,101.62646000000001,383.92218199999996,48.931262,15.055772,0.0,15.055772,0.0,0.0
2020-11-23,283702.544603,32200.05766,19595.247883,9573.521306,8716.425695,8051.979964,8901.212146,6408.558088,6982.576467,3141.3730680000003,2936.928194,5865.993236,3542.399402,3471.629985,2681.372263,2736.415066,3436.245374,2209.57654,2484.790697,1560.857459,2178.123456,2032.653114,2182.055099,3538.467728,3628.895216,1238.46372,2146.670441,1505.814611,1698.464527,1092.99338,1600.173796,2020.858252,2323.593829,1281.711664,522.906912,1140.1729500000001,1140.17295,857.095514,833.50575,1187.352512,338.12025300000005,172.991757,251.624373,943.5914,125.812186,275.21416,220.17133,204.444801,353.846787,294.872314,172.99176,110.08566400000001,35.384678,0.0,0.0,0.0
2020-11-30,183452.792161,16842.677334,10973.482187,5545.579757,6336.22983,5023.383546,3967.958143,3408.987348,3206.728161,2221.173965,2618.337531,4115.055908,1897.559233,1908.591578,2794.854679,2066.721506,2452.852753,1794.5909179999999,1647.4932900000001,1184.135787,1456.2663890000001,1305.4913549999999,1401.104782,893.618012,2040.9794189999998,1599.686582,1026.005876,1265.039508,1081.16747,492.777016,672.971602,1309.168774,1419.491972,912.00522,573.680709,514.841655,430.260532,419.228203,478.067249,746.520395,136.065291,345.679396,165.48481900000002,176.517135,73.548807,191.226895,235.35619,117.678093,88.25856900000001,143.420176,161.807375,77.226247,0.0,0.0,0.0,0.0
2020-12-07,174715.197816,14315.59912,7314.01326,5191.106506,5619.6937530000005,4418.048619,3176.3485880000003,2895.964701,3024.140246,1602.193483,1798.46218,3092.233442,1862.549927,1606.19893,1818.489597,2066.829575,1534.100259,1570.149637,1105.513512,1041.425785,1686.3086329999999,1494.045434,1089.491558,917.255781,1610.2044449999999,1181.617687,753.03093,1313.798628,1061.453213,853.168041,997.365454,1165.59576,1305.7876740000002,1173.606715,753.030945,644.882863,284.38935,448.614175,472.64707999999996,789.080289,80.109674,476.652555,420.575789,332.455155,80.109675,276.3784,64.08774,148.202899,16.021935,172.235796,32.04387,76.10419,0.0,16.021935,0.0,0.0
2020-12-14,177974.194161,14943.062747,11014.280891,5716.320305,5826.615414,5666.877881,3704.388645,3411.5365349999997,2396.062495,2164.062732,2274.357716,3259.4055710000002,1920.653231,2342.816624,1992.9154429999999,2624.2588849999997,1391.998184,2194.48895,988.8511659999999,1133.37557,1528.916036,1787.5386899999999,1285.506501,1194.2279509999998,2091.800573,1589.768433,813.900589,1407.21126,1502.293114,661.769623,908.982421,844.326767,1540.325899,1753.309207,699.802371,581.900881,502.032125,695.999083,927.998784,623.736893,121.704761,395.540466,224.393152,163.540775,114.09821399999998,235.802975,201.5735,262.425885,167.344045,182.55714,30.42619,45.639285,45.639286,0.0,0.0,0.0
2020-12-21,204266.069766,23670.683953,17002.483987,7515.472796,9425.910038,9083.742159,5812.78014,5951.276927,5185.472528,2586.626077,3091.731018,4586.678685,2875.839386,3637.570208,2167.063129,2867.692582,2293.339356,2325.926765,1429.772843,1311.643474,2513.304409,2175.210003,1881.923248,1315.716881,3034.7030760000002,1144.632942,1421.626032,1083.531568,1877.849808,1531.608513,1226.101495,1743.426709,1609.003619,1266.835756,1055.0175920000001,570.279761,297.360163,896.153918,1103.898696,1356.451133,488.811238,289.213306,411.416127,293.28673200000003,252.55248,342.16787,293.28674,435.856683,199.597917,276.99302400000005,20.367134,346.241284,195.52449,0.0,0.0,0.0
2020-12-28,234860.097088,22440.162007,13827.550459,7632.513807,5958.179561,7003.61766,4786.145705,6186.869257,5688.6526220000005,2405.324102,3414.008337,3838.717513,2560.506269,3369.087218,2262.393105,2707.520969,2344.067955,2580.924972,1457.895922,1796.846487,1555.90576,1233.290116,2013.284848,1817.265231,2380.821633,1290.462504,1625.329317,1184.285188,1339.467424,1347.634889,1433.39347,1547.7382590000002,1425.225985,1221.038873,1188.368994,1147.531529,343.03434000000004,873.920783,992.349323,347.11808099999996,163.349685,212.354589,375.704286,265.44322600000004,212.35459099999997,387.95549700000004,281.7782,494.13280100000003,147.014714,196.019622,32.669937,273.610718,16.334969,0.0,0.0,0.0
2021-01-04,193766.089989,11862.047369,9713.965613,5306.051656,5157.052078,4681.080215,3062.775693,3894.691793,3095.886834,1974.248659,2156.359642,2044.609686,2036.331937,1713.498838,1812.832099,1597.610042,1622.443342,1067.8326,1349.276881,1059.554854,1912.1653780000001,1531.38781,1415.499033,1589.332241,893.999404,1047.1381840000001,1568.637857,1129.915919,972.638232,1100.943693,1146.471443,1113.360359,1129.915911,947.8049,773.971706,662.2217740000001,438.721921,624.971803,517.360757,546.332966,322.83311,244.194275,281.444256,219.36095799999998,186.24987800000002,115.88881,115.88881,318.694234,252.47205,66.222176,0.0,165.55544700000002,0.0,0.0,0.0,0.0
2021-01-11,214289.59821300002,13147.910132,10484.678409,7300.2904960000005,5814.79045,4883.274865,3467.5355990000003,2995.6224850000003,3689.1295499999997,1719.4052060000001,1924.584799,2810.960748,2174.903925,1547.054317,1391.1178220000002,1858.92734,1629.12617,1149.005872,1670.162082,1185.938189,2601.6775900000002,1272.113606,1452.671704,1682.4728750000002,910.997506,623.746043,1309.045956,988.965753,927.411869,1563.468694,1079.244787,1530.639924,722.232256,746.853803,631.953227,451.395165,656.5747670000001,1042.312441,508.84546000000006,463.70594000000006,238.00836,196.97243,488.32749,393.944856,98.48621700000001,98.48621,147.72932,114.900587,82.071847,65.65748,94.382624,106.69340199999999,16.41437,0.0,0.0,0.0
2021-01-18,211035.438058,12342.166378,10533.774698,4679.268281000001,6400.92694,4540.494845,4635.901624,4054.787643,3412.9602,1817.065241,2346.1392020000003,2862.203054,1791.045238,1730.3318470000002,1040.801103,2051.245529,1500.4882850000001,1752.01523,1413.754842,1149.217908,1496.151602,1647.935015,1231.614654,1565.53834,1630.588398,797.94752,941.0576679999999,889.017609,1118.861198,1140.544565,589.787309,1118.861199,802.28419,654.837358,611.4706630000001,477.03385,815.294212,802.2841960000001,459.687162,477.033841,351.270371,78.06008299999999,208.160225,281.88363100000004,190.81354,121.42680000000001,60.713398,86.73342500000001,173.466855,104.080109,69.38674,121.426794,34.69337,0.0,0.0,0.0
2021-01-25,207404.056898,13445.67343,8779.208978,4742.547866,5795.03872,4975.025946,3656.242526,3783.04856,2367.0472,1771.058546,2899.632834,2379.7278,1678.067366,2028.897605,1060.944366,2037.351334,1454.04327,1183.523588,1978.17514,1094.7593200000001,2003.536372,2096.52752,1191.977314,967.953229,1120.12056,1073.624966,1027.12942,967.95323,1039.81,756.60972,672.0723399999999,849.60086,807.33217,824.239651,655.16486,528.35875,579.081186,494.543785,414.233248,756.609725,232.47785,114.12549,207.116625,202.88976,67.62992,202.889756,0.0,33.81496,84.53739999999999,194.43601999999998,84.53739999999999,160.62106,101.44488,0.0,0.0,0.0
2021-02-01,210978.161843,14807.816201000001,7675.7406470000005,6024.610486999999,5388.321491,3547.915816,3322.395529,4015.064809,2198.821812,1188.0081320000002,2206.876063,2049.817397,1204.116704,1337.0125189999999,1155.7909300000001,1498.098348,1179.953818,805.429226,873.890704,857.782139,1635.021352,1586.695614,676.560554,660.4519650000001,1143.7095219999999,801.402085,1083.3023309999999,704.750569,696.69629,547.691869,656.424826,644.34339,539.6375850000001,978.596521,386.606025,406.741757,144.97726,310.090255,434.93178200000006,1059.139447,48.325755,72.48863,233.574467,197.33016500000002,128.86867700000002,56.380047,0.0,16.108585,48.325755,32.21717,48.325755,96.65150700000001,48.325752,0.0,20.13573,0.0
2021-02-08,274754.905425,20498.145538,10144.807682,8136.3335720000005,6204.6858330000005,5944.937809,6215.6610519999995,4613.271636,3314.53145,2132.860753,2465.777285,2286.5144960000002,1748.726297,1580.438814,1759.701552,1353.616582,2707.233189,1953.597988,1295.081813,1082.893278,1174.353846,1701.166777,2004.8159210000001,1430.443454,1558.488302,932.897919,790.219445,570.714011,559.7387349999999,874.363169,468.278182,1415.809789,921.922649,852.412596,439.01079,629.248787,413.401813,1031.675351,471.936588,596.322965,424.37710500000003,14.633693,208.53011800000002,190.238002,190.238001,73.168463,58.53477,69.510043,29.267386,135.361661,14.633693,124.38638600000002,36.584232,0.0,0.0,0.0
2021-02-15,267687.996629,21231.257464,10828.012175,9139.564258,8056.409111999999,5667.096361,4803.4038630000005,5047.644824999999,4229.968828,2346.836199,2973.367208,2835.317961,1638.89168,1957.466748,1787.560035,1557.478034,1815.877808,2007.022866,1805.258655,1136.25104,796.437636,1522.0808029999998,2035.340625,1316.77689,2077.81729,1398.190498,1532.7000580000001,1178.727693,626.530953,810.5965419999999,615.911774,1079.61545,870.771835,828.295136,484.942041,449.544803,622.991203,573.4350919999999,909.7087730000001,651.3090159999999,523.878975,226.54226,14.158892,187.605317,194.684758,99.11224200000001,99.112236,0.0,56.635567,212.383371,0.0,77.873903,102.65196,0.0,14.158892,0.0
2021-02-22,254759.366373,21043.683239,11071.980866,9701.823055,7290.207228,4937.4114070000005,4017.052955,4300.772602,3982.453106,1878.776748,2702.255282,2965.214825,2145.196288,2051.776459,2352.795935,2387.395862,1902.996679,2117.51637,1314.797735,1169.47798,1363.237656,1750.75695,1314.7977589999998,1390.917606,1954.896686,1370.157616,1221.377891,705.8387869999999,1031.078212,667.778845,844.238553,543.219071,958.418362,982.638312,595.118968,726.598739,543.219057,622.7989299999999,840.778544,411.739286,525.9191,224.89962,155.69973099999999,297.559486,207.599643,124.559787,27.679953,110.719808,41.519929000000005,231.819602,69.199881,55.359905,141.85976,0.0,0.0,0.0
2021-03-01,227097.333931,27533.520429,10906.406959,9472.73315,6899.115294,4857.005187,3640.131366,3143.590835,4636.709073,1276.318882,1898.7428439999999,2374.302755,1912.7299170000001,2080.574544,1619.00172,2307.864253,3419.835189,1622.498482,1272.822095,1090.990356,1426.679695,1475.634413,1248.344724,1083.996836,1608.511432,769.288085,1195.893288,507.030763,748.307492,870.694222,493.043726,479.056666,653.894861,569.972518,643.40459,548.991944,430.101967,384.644034,576.966062,493.043719,402.127862,153.85761,164.347906,195.818788,251.767002,230.786426,0.0,97.90939200000001,192.322012,125.88350400000002,0.0,87.419102,41.961166,0.0,0.0,0.0
2021-03-08,214735.655485,59333.16566,20589.684989,9662.976480000001,6377.271229,6168.480579,6439.542071,3857.1318579999997,7805.838509,2124.536062,2388.271596,3043.9473980000002,2252.740821,2043.9501970000001,2435.890477,1912.082453,4439.547834,2534.791322,1183.146803,1135.527885,2183.143965,2124.536195,1347.981489,1798.529669,1531.131157,765.565576,1670.3249,626.371834,1380.948441,2098.895105,1282.04762,743.587612,1219.776728,875.45538,1703.291834,706.957682,318.680404,787.543543,1054.942033,695.968709,545.785988,219.779595,560.437965,238.094556,285.71346900000003,421.244217,73.259865,205.12761799999998,219.779606,208.790617,293.039458,131.86775,43.955917,0.0,0.0,0.0
2021-03-15,254902.296347,71708.156481,28536.258569999998,13477.514261,7365.690098,10259.464297,14465.783059000001,6365.06795,5172.968955,1565.788203,2912.304333,5975.937349,1976.537362,2041.392516,2949.364365,2198.897823,5049.435367,3675.124188,1176.657405,1436.077926,1958.0073579999998,2655.972088,2115.512678,2924.657668,3156.283167,1979.625769,3116.134731,1192.099132,3431.145388,3230.4033,2952.452719,701.053093,1093.272234,1670.79174,1318.721073,1182.83408,602.226236,1170.480751,1043.8587890000001,1090.183917,237.80215,333.54068800000005,694.876426,911.060184,358.247393,247.06717,200.74208,265.597215,98.82687,191.477061,135.886948,12.353358,49.413433,0.0,0.0,0.0
2021-03-22,325347.38874100003,34393.425448,13496.350016,17040.533399,9862.479435,8006.885905,16687.970677,10920.167631,5956.455158999999,3395.736016,3343.160989,9797.533628000001,2638.035412,3636.963286,2430.827475,2910.189182,4385.385915,2520.514504,1861.7787990000002,2205.063626,1645.292898,2016.411495,2876.169913,3401.921449,5409.055067,1768.999136,2529.792373,1354.583249,1778.277116,1552.51319,766.978642,1104.078138,1608.181048,1880.3347449999999,717.496155,2198.878281,355.655414,971.0939480000001,739.144735,986.557209,272.153707,176.281383,346.377451,745.330055,216.485911,157.72545,398.9526,238.134499,92.779675,92.779676,0.0,37.111871,136.07686,0.0,0.0,0.0
2021-03-29,364237.33534,34094.060058999996,13625.277451,31377.823017,12508.210476,7143.349335,10100.637161999999,12805.11529,11358.806829000001,6508.384908,4394.776499,3127.787564,3842.122434,8375.062595,4465.328199,4274.250953,6290.850939,3233.614963,3174.821935,2766.210577,2269.409781,1693.2384,2919.0724,6105.652937,3048.416941,2295.866564,1854.919148,1184.678913,1505.1007749999999,1196.437541,1587.410983,1878.436307,1164.1013619999999,2045.996361,1031.8170910000001,693.7573669999999,485.04224,1666.7814879999999,349.818338,1384.5751,423.309595,223.413392,132.284242,937.748334,138.163545,308.663236,246.93059,249.870248,332.18045,264.568495,155.80145,258.68918599999995,167.56004,11.758599,0.0,0.0
2021-04-05,348848.89865399996,28622.796519000003,12536.353124,10665.482334,25097.042541,7206.654007,6041.542565,5685.620949,13975.249816,3188.084926,3629.184473,3258.052433,7252.284782,5694.747219,2975.1403219999997,4325.817608,5052.871288,2053.394412,2035.142009,4274.102429,1460.191594,1855.6601500000002,2193.329464,3039.023745,1934.753899,2506.662212,2059.478486,1046.470643,1162.069142,1648.7997090000001,915.661817,1916.501404,1186.40566,2266.339063,836.568107,568.866306,1067.765106,1761.356103,304.206579,608.413163,504.982925,176.439816,36.504789,261.617652,298.12244200000004,127.766765,85.17784,109.51437,553.65599,133.850896,60.841317000000004,39.546855,73.00958,0.0,0.0,0.0
2021-04-12,269195.24205249996,29711.6579615,13296.326059500001,11796.082779999999,11658.847044,6727.6976975,9353.901463,4871.8885125,5193.146248999999,2644.9177565,3409.07447,3225.0530009999998,2629.322752,1871.4041325,2838.29623,2170.828752,1964.9743195,2420.34926,2682.3458335,2017.9974375,2501.4434605,1812.14296,1244.4836965,2619.9657035,3168.91091,1522.0753295,1241.3647235,1805.90496,1150.913518,913.8690105000001,985.6061535,938.821051,835.893824,742.3236365,1291.2688305,901.3929674999999,1780.9529,676.824475,798.4657475,920.106994,414.82791000000003,243.28252750000001,321.257701,720.49057,134.117297,286.94863499999997,102.92722,308.7816725,268.234595,87.33219,99.80822,77.975172,77.975174,43.666096,0.0,0.0
