blA,blB,blBoth,date,siteA,countA,siteB,countB,blA_null,blB_null,blBoth_null,value,value_turn,value_null,value_turn_null,file,connectivity
0.1112383468810225,0.1073358015087732,0.0205106820154925,2020-02-01,0,2673,1,2452,0.1176837149617908,0.1092780420760388,0.0288982906635264,0.187677107897634,0.1910889165328133,0.2546533921898545,0.2644473685154257,sim_8,0.25
0.0480262162191971,0.0456007609148669,0.0044980104235534,2020-03-01,0,405,1,373,0.0492069160721679,0.0461718931088735,0.0062498424705308,0.0960836408744195,0.0986389335026861,0.1310530614545162,0.1353603252912685,sim_8,0.25
0.0113693644064109,0.0108586875734149,0.0008334386424908,2020-04-01,0,56,1,52,0.0116455276991949,0.0105387521198323,0.0007896664816922,0.0749898050667948,0.07675316532095,0.0711915363612554,0.0749297898568311,sim_8,0.25
0.0016959252270439,0.0018026425658177,2.675772508860555e-05,2020-05-01,0,6,1,7,0.0017732665012172,0.0017907509033513,9.2207336795444e-05,0.0152963879352006,0.0157776561501154,0.0517434828894204,0.0519985781788303,sim_8,0.25
0.0007304502927962,0.0007592367088675,2.38640358890968e-05,2020-06-01,0,2,1,2,0.0007160763911109,0.0007701616501675,2.041507550371726e-05,0.032038993241456,0.0326703077874626,0.027472147713506,0.0285096335490768,sim_8,0.25
0.0,0.0004907672955,0.0,2020-07-01,0,0,1,1,0.0,0.0004907672955,0.0,0.0,,0.0,,sim_8,0.25
0.0398594625764158,0.0439679332502433,0.0101563614874856,2020-01-01,0,2363,1,2613,0.0441516053402719,0.0432998322991678,0.0137804033002662,0.2423160444704097,0.2548042755974093,0.3151555576955193,0.3182553503915329,sim_9,0.25
0.1082265037275245,0.1018002850750206,0.0187376920922648,2020-02-01,0,2309,1,2023,0.1141543835435085,0.102895949948218,0.0257612367814461,0.1784314486651595,0.1840632575680537,0.2373756940799919,0.2503620093347735,sim_9,0.25
0.0399131229758812,0.0463056022237171,0.0038714945000189,2020-03-01,0,313,1,358,0.0406490983182376,0.0465358267158482,0.0048376943345064,0.0898063498632436,0.0969980350161642,0.1109754772998916,0.1190111105696037,sim_9,0.25
0.0118240121554648,0.0104342267382927,0.0006077670392158,2020-04-01,0,57,1,51,0.0114665908781547,0.0109249631729052,0.0007410821965182,0.05461052351148,0.0582474441527504,0.0661930114210311,0.0678338393264488,sim_9,0.25
0.0025146020215612,0.0018308693705706,3.925930426974839e-05,2020-05-01,0,9,1,6,0.003110462255059,0.0015063248779393,0.0003105750451363,0.0180690658053041,0.0214429849014912,0.1345416352062175,0.2061806517868714,sim_9,0.25
0.0014208265608609,0.0003656292573,9.024111505687546e-07,2020-06-01,0,4,1,1,0.0010827997904523,0.0007269021671494,2.4148550591332218e-05,0.0010102809612137,0.002468104323031,0.0266878758570103,0.0332211839263479,sim_9,0.25
0.0008221551663,0.0,0.0,2020-12-01,0,1,1,0,0.0008221551663,0.0,0.0,0.0,,0.0,,sim_9,0.25
0.0477143507415093,0.0385816194697112,0.0070953024776253,2020-01-01,0,2738,1,2296,0.046577527592026,0.046770822508057,0.0141476823664879,0.1644411079743051,0.1839036975416644,0.3031158526384143,0.3037448120992578,sim_0,0.125
0.0948446637731899,0.1049454378417874,0.0136314837747886,2020-02-01,0,1836,1,2219,0.0977050774106377,0.1159025640153476,0.027449023585797,0.1364580493688152,0.1437243091228276,0.2570041352692719,0.2809375348062362,sim_0,0.125
0.0372208904501171,0.0421051481623374,0.0033802545209464,2020-03-01,0,292,1,350,0.0385927258895017,0.0439061053351821,0.0065530471331757,0.0852243369282726,0.0908160573287913,0.1588639993051215,0.1698000590043411,sim_0,0.125
0.0087174613197608,0.0149293606313511,0.0003725373388698,2020-04-01,0,41,1,70,0.0081212515815688,0.0158687824779526,0.0007157494472793,0.0315084487581514,0.0427346133472827,0.0596705653275465,0.0881328992323996,sim_0,0.125
0.0043595257647556,0.0042472420115883,7.437691826644385e-05,2020-05-01,0,15,1,15,0.0045861359718136,0.0043561695207551,0.0004099146344912,0.0172833565861673,0.0175118154471796,0.0916798547828334,0.0940997893994174,sim_0,0.125
0.0011359401680995,0.0,0.0,2020-06-01,0,3,1,0,0.0007826583390793,0.0003599366105999,6.654781579774072e-06,0.0,,0.0116485401613958,0.0184887599199226,sim_0,0.125
0.0004577394075,0.0,0.0,2020-07-01,0,1,1,0,0.0004577394075,0.0,0.0,0.0,,0.0,,sim_0,0.125
0.0441139918822115,0.0501997896619665,0.0079172758329235,2020-01-01,0,2515,1,2833,0.0508415784467132,0.0513182036359468,0.0157632763714056,0.1678922359658539,0.1794731216812895,0.3086004306205575,0.3100469508028159,sim_1,0.125
0.1011568154799858,0.0951242028660998,0.0111174525898165,2020-02-01,0,2026,1,1729,0.1107139004287542,0.099408002461296,0.0249583371337811,0.1132809752414683,0.1168730171170618,0.2375605473822598,0.2510696977690361,sim_1,0.125
0.0450250659069406,0.039559711327307,0.003240777316444,2020-03-01,0,344,1,309,0.0457760011394197,0.0414599308700672,0.0058919320916834,0.0766279092387759,0.0819211568464349,0.1350803953362399,0.1421114789155911,sim_1,0.125
0.0136903715119578,0.0113062635129714,0.0008057450866902,2020-04-01,0,63,1,51,0.0137000728787975,0.0115798313293462,0.0010890142699047,0.0644682843019999,0.0712653730178694,0.0861565187065828,0.0940440528822679,sim_1,0.125
0.0046988332951451,0.0018580655775856,0.0003271677274881,2020-05-01,0,16,1,6,0.0044461157073551,0.001841145160052,5.75297221646708e-05,0.0997934340115479,0.1760797527465366,0.0183004088355553,0.0312467063504343,sim_1,0.125
0.0003908769357,0.0003970852113,7.312061909970424e-06,2020-06-01,0,1,1,1,0.0003908769357,0.0003970852113,7.312061909970424e-06,0.0185594243018133,0.0187068134293358,0.0185594243018133,0.0187068134293358,sim_1,0.125
1.577116199999983e-06,0.0,0.0,2019-12-01,0,1,1,0,1.577116199999983e-06,0.0,0.0,0.0,,0.0,,sim_2,0.125
0.029053833941738,0.0324312417817267,0.0052238971051223,2020-01-01,0,1981,1,2161,0.0329295299780014,0.0339400681228033,0.0106084194824622,0.1699240683582239,0.179800611361579,0.3172867725769869,0.3221552050560464,sim_2,0.125
0.1023503836256505,0.1001108441128315,0.014778642626921,2020-02-01,0,2482,1,2307,0.1105256191520098,0.1049190356800714,0.0277620697205204,0.1459898548675256,0.1476227950916538,0.2577188071076379,0.2646046977135302,sim_2,0.125
0.0512390297248976,0.0465962375428438,0.0044509418079401,2020-03-01,0,447,1,400,0.0541696428757936,0.048076981211097,0.0088622986270892,0.0909884938681558,0.0955214850522563,0.1733514178337656,0.1843355885465556,sim_2,0.125
0.0125502721066715,0.0126905054092883,0.0006149488014585,2020-04-01,0,63,1,63,0.0133453313143996,0.0127295617750772,0.0014490643749755,0.0487266132011761,0.0489988421152766,0.1111463329880616,0.1138345844562084,sim_2,0.125
0.0033728519491747,0.0029685375830432,0.0003363403647482,2020-05-01,0,12,1,11,0.0031981357507934,0.0031780435565374,0.0003711301398611,0.1060778124540179,0.1133017033941129,0.1164114501718847,0.1167794378078104,sim_2,0.125
0.0007651539707491,0.0008178077138491,3.6180775620171465e-05,2020-06-01,0,2,1,2,0.0007651539707491,0.0008178077138491,3.6180775620171465e-05,0.0457127623140847,0.047285614403528,0.0457127623140847,0.047285614403528,sim_2,0.125
0.0507167759351644,0.0430107665962173,0.0080556011398103,2020-01-01,0,2786,1,2456,0.0496717349449263,0.052390293845501,0.0163900873988562,0.1718940008933482,0.1872926659372493,0.3211789456490504,0.3299680878275906,sim_3,0.125
0.0972861161329693,0.10492908409908,0.0145194146608232,2020-02-01,0,1761,1,2065,0.0997359137719866,0.1148216175170088,0.0268617457177695,0.1436035930450498,0.1492444681518409,0.2503920096059309,0.2693287172279789,sim_3,0.125
0.0429970364415916,0.043135996089159,0.0035770794506529,2020-03-01,0,334,1,345,0.0456837406859676,0.0448284359454779,0.0079562235513477,0.08305941043875,0.0831936279029862,0.1758044905658287,0.1774816226250779,sim_3,0.125
0.0104364126710264,0.0094465995349741,0.000216201883459,2020-04-01,0,50,1,44,0.0097453944085512,0.0106195355565365,0.0006981196425463,0.021747397347957,0.0228867416956381,0.0685609666955027,0.0716358531301452,sim_3,0.125
0.00367927689433,0.0022659007642015,4.548913691290929e-05,2020-05-01,0,12,1,8,0.0035119526248937,0.0024418487122381,5.411281551317382e-05,0.015302868820961,0.0200755203544572,0.018177568396745,0.0221605930137967,sim_3,0.125
0.0003973486398,0.001080837799946,3.0983454389488797e-06,2020-06-01,0,1,1,3,0.0003973486398,0.001080837799946,3.0983454389488797e-06,0.0041920901932791,0.0077975488742289,0.0041920901932791,0.0077975488742289,sim_3,0.125
0.0265133840853161,0.0215756663446947,0.0044174944697478,2020-01-01,0,1852,1,1514,0.0268392189702412,0.0256506909294432,0.0088183539394215,0.1837214264056696,0.2047442891993974,0.3360018699317489,0.3437862147135896,sim_4,0.125
0.1044871938959063,0.1043785083211719,0.0151243893524999,2020-02-01,0,2599,1,2830,0.108798141784302,0.1159038219591416,0.0309606508788651,0.1448240586363086,0.1448994586698089,0.275570808221461,0.2845696660908621,sim_4,0.125
0.0525940334952783,0.0579799979996788,0.0047552748532533,2020-03-01,0,460,1,539,0.0522899948616026,0.0622975750280699,0.0087688132479688,0.0860106986959271,0.0904147207815933,0.1530499906126227,0.1676958139157877,sim_4,0.125
0.0143173891005014,0.0196905967026407,0.0010361517522008,2020-04-01,0,72,1,103,0.0146588576910079,0.0201287476896815,0.0018157713297481,0.0609357906815616,0.0723701608531828,0.1043918550804324,0.1238685420121062,sim_4,0.125
0.0024999648616994,0.0050438675088473,0.0001136049251289,2020-05-01,0,8,1,18,0.0024759634178688,0.0052597334609037,0.0003054694333547,0.0301186239430478,0.0454426087619961,0.0789765778421363,0.1233739687550414,sim_4,0.125
0.001082299514938,0.0007725633492148,1.4644414010268907e-05,2020-06-01,0,3,1,2,0.0010724850677702,0.0007696282306574,1.894848285191092e-06,0.0157902929572721,0.0189556157759136,0.0020572548787399,0.0024620306398744,sim_4,0.125
0.0117482596194597,0.0165272358879591,0.0022989313164383,2020-01-01,0,996,1,1340,0.0142103078413483,0.0169748693271518,0.0052086129775195,0.1626094450465182,0.1956827130914276,0.3340441485630398,0.3665376595406243,sim_5,0.125
0.102359813717579,0.1032084550973397,0.0161252750814586,2020-02-01,0,3227,1,2993,0.1132933978361158,0.1068265423172665,0.0306769464199226,0.1568848652996814,0.1575352132424728,0.2787293727096829,0.2871659585200695,sim_5,0.125
0.0630627497910581,0.057647188481862,0.0060664749520154,2020-03-01,0,627,1,544,0.0669238332484793,0.0589016733227156,0.0111820432502902,0.1005132640909714,0.105234532884881,0.1777388949984187,0.1898425396002771,sim_5,0.125
0.0205822366649618,0.0153254555108487,0.0010236304281699,2020-04-01,0,113,1,79,0.0207894840206932,0.0153885774711962,0.0012939997442489,0.0570145484793654,0.0667928224022654,0.0715350514034077,0.0840883276359391,sim_5,0.125
0.003801846237285,0.0040920352635685,0.0001040474628373,2020-05-01,0,15,1,15,0.0039005291553718,0.0043252623708717,0.0004359574882273,0.0263615466804437,0.0273676146649276,0.1059976992697755,0.111768806452046,sim_5,0.125
0.001500832271196,0.001131527416535,8.03042909173742e-05,2020-06-01,0,4,1,3,0.0014863466341812,0.001132834194635,6.712543200255762e-05,0.0610131596313805,0.0709698145567553,0.051256813782418,0.0592544189789263,sim_5,0.125
0.0004402598468999,0.0004474164651,0.0004339467360547,2020-07-01,0,1,1,1,0.0004402598468999,0.0004474164651,0.0004339467360547,0.9777139035670616,0.9856604891641016,0.9777139035670616,0.9856604891641016,sim_5,0.125
0.0,0.0005896384893,0.0,2020-09-01,0,0,1,1,0.0,0.0005896384893,0.0,0.0,,0.0,,sim_5,0.125
0.0140231521410268,0.0236051387112115,0.0031680186823738,2020-01-01,0,1086,1,1747,0.0176488447121865,0.0231020166193441,0.0062905891616659,0.1683849364731584,0.2259134501654107,0.3087340466493993,0.3564306482521391,sim_6,0.125
0.1052647573142897,0.1004937673722996,0.0150110854637476,2020-02-01,0,3233,1,2674,0.1195747411803591,0.1007301691376231,0.0295574710951403,0.1459097307060546,0.1493732980288822,0.2683323858054541,0.2934321598800983,sim_6,0.125
0.0575702884790671,0.0523214200679662,0.0042092117661663,2020-03-01,0,559,1,466,0.0616484761056187,0.0530567815218746,0.0090227608466263,0.0766065396892951,0.0804491116773695,0.1573207895304656,0.170058578523207,sim_6,0.125
0.0175358277754497,0.0164372414297865,0.0010068331182566,2020-04-01,0,98,1,86,0.0196995411229638,0.0154011411989485,0.0021344462349326,0.0592724261781723,0.0612531684563648,0.1216185039001477,0.1385901348062698,sim_6,0.125
0.0042255966854391,0.0043994679742396,0.0001085296126318,2020-05-01,0,15,1,17,0.0040496405448067,0.0047965865734936,0.0003296920712534,0.0251660983225283,0.0256838550176355,0.0745384595815692,0.0814126754228105,sim_6,0.125
0.0014307313299052,0.0007728423856041,4.186727589736388e-05,2020-06-01,0,4,1,2,0.0014484269251884,0.0007566795330041,4.3400018580605687e-05,0.0379994330143713,0.05417311042618,0.039363195748996,0.0573558774720619,sim_6,0.125
0.0009452464063041,0.0,0.0,2020-07-01,0,2,1,0,0.0009452464063041,0.0,0.0,0.0,,0.0,,sim_6,0.125
0.0,0.0005104881576,0.0,2020-08-01,0,0,1,1,0.0,0.0005104881576,0.0,0.0,,0.0,,sim_6,0.125
0.0,1.1962244999999947e-06,0.0,2019-12-01,0,0,1,1,0.0,1.1962244999999947e-06,0.0,0.0,,0.0,,sim_7,0.125
0.0271155660746823,0.0382573707012472,0.0059647655065925,2020-01-01,0,1771,1,2402,0.0335619790959572,0.037634698117248,0.0117885059438684,0.1824842450336064,0.2199756955161584,0.3311532617896379,0.3512458520447756,sim_7,0.125
0.1063749034145707,0.0987428346121909,0.0149823547736057,2020-02-01,0,2671,1,2141,0.1201965728110991,0.1000425920116343,0.0301037815695778,0.1460854133605062,0.1517310580808059,0.2733735536439016,0.3009096522216949,sim_7,0.125
0.0500178046439095,0.0439025505745101,0.0042533368796747,2020-03-01,0,438,1,359,0.0528230190936024,0.0450676894283964,0.0082236901832538,0.0905732707203519,0.0968813160970256,0.1680177885607139,0.182474191323246,sim_7,0.125
0.0150743656531139,0.0128651906657822,0.0007439060917883,2020-04-01,0,77,1,61,0.0160339981219272,0.0127047325671641,0.0015430804619834,0.0532511027231446,0.0578231688214999,0.1073868208500391,0.1214571384187686,sim_7,0.125
0.0054809150966853,0.0023612290270026,5.7536105507342046e-05,2020-05-01,0,19,1,8,0.005457589456205,0.0023841560914569,5.7137529481341176e-05,0.0146735649332301,0.0243670160113097,0.0145726558287464,0.0239655153813464,sim_7,0.125
0.0018774168598523,0.0013264559220528,4.956097280656375e-05,2020-06-01,0,5,1,4,0.0018774168598523,0.0013264559220528,4.956097280656375e-05,0.030938165264535,0.0373634524770809,0.030938165264535,0.0373634524770809,sim_7,0.125
0.0,0.0005332127004367,0.0,2020-07-01,0,0,1,2,0.0,0.0005332127004367,0.0,0.0,,0.0,,sim_7,0.125
0.0116537847679842,0.0184327598538406,0.002667912960298,2020-01-01,0,969,1,1483,0.0144466690767363,0.0186428390747303,0.0056708764899398,0.1773492432469442,0.228931030855095,0.3427597934657415,0.3925386855487486,sim_8,0.125
0.1047024626565736,0.1032282315858058,0.014821393332998,2020-02-01,0,3352,1,2937,0.118092391941892,0.105722473390544,0.0307055644230552,0.1425608988321954,0.1435788747449199,0.2743836016204528,0.2904355473185662,sim_8,0.125
0.0586038135473114,0.0569328985199624,0.0051596661855375,2020-03-01,0,591,1,542,0.0633163954975779,0.057260058846757,0.0101994084625986,0.0893164794672924,0.0906271473905098,0.1691774487491858,0.1781243098246709,sim_8,0.125
0.0174003203563626,0.014179095759228,0.0006517404017412,2020-04-01,0,92,1,73,0.0167822346910572,0.0153296108529241,0.001184169830132,0.0412762794192066,0.0459648776486395,0.0737528354457353,0.0772472205259003,sim_8,0.125
0.0042534495779127,0.0038990471359017,0.000107742664429,2020-05-01,0,16,1,14,0.0046135849140638,0.0036530576747457,0.0002218885394242,0.026431820388594,0.0276330756396857,0.0536828675100984,0.060740497189015,sim_8,0.125
0.0007038980905406,0.0018228772118642,2.8876269088050944e-05,2020-06-01,0,2,1,6,0.0010411836622014,0.0014968595895343,4.0144218418912975e-05,0.0228562223641865,0.0410233661322619,0.0316339907851909,0.038556327645436,sim_8,0.125
0.0,1.1271284999999968e-06,0.0,2019-12-01,0,0,1,1,0.0,1.1271284999999968e-06,0.0,0.0,,0.0,,sim_9,0.125
0.0172476340783727,0.0274539797587598,0.0040152917101427,2020-01-01,0,1216,1,1950,0.0214117894237085,0.0271535611299821,0.0078790284267008,0.1796486240864706,0.2328024639146121,0.3244711851916048,0.3679761775527602,sim_9,0.125
0.1051105025890232,0.1028186620629024,0.014475734489379,2020-02-01,0,3028,1,2540,0.1230220762791403,0.1012696827982127,0.030838328914806,0.1392371725593331,0.1407889793442664,0.274984056852224,0.3045168905708308,sim_9,0.125
0.0617199145257216,0.0474967960968322,0.0050213078777443,2020-03-01,0,588,1,409,0.0657413959998215,0.0477831922673361,0.0093291855223482,0.0919512746560864,0.1057188755954693,0.1643553289159497,0.1952398967016175,sim_9,0.125
0.01626756680612,0.0141950304092498,0.0008855454950473,2020-04-01,0,84,1,73,0.0167626911945729,0.0139193216212698,0.0011049610955202,0.0581398551664219,0.062384191475228,0.072026636723759,0.0793832577179439,sim_9,0.125
0.0042226670337512,0.0050580882450517,0.0003547355352983,2020-05-01,0,16,1,21,0.0036903033241618,0.0063239961033808,0.001088279684038,0.0764454022634423,0.0840074607973997,0.2173451456913507,0.2949025021636189,sim_9,0.125
0.0003701412261,0.0007601785621664,8.171763354146861e-06,2020-06-01,0,1,1,2,0.0003701412261,0.0007601785621664,8.171763354146861e-06,0.0144592060388139,0.0220774201248771,0.0144592060388139,0.0220774201248771,sim_9,0.125
0.0008849216068245,0.0004408195245,7.711799311816306e-06,2020-07-01,0,2,1,1,0.0008849216068245,0.0004408195245,7.711799311816306e-06,0.0116339444098132,0.0174942326353702,0.0116339444098132,0.0174942326353702,sim_9,0.125
0.0005052230423999,0.0,0.0,2020-08-01,0,1,1,0,0.0005052230423999,0.0,0.0,0.0,,0.0,,sim_9,0.125
0.0210606408672414,0.0235960093542003,0.0033511636933973,2020-01-01,0,1588,1,1729,0.0248831896408098,0.0248238691823629,0.0084015722951284,0.1500857622226368,0.1591197397326079,0.3380434286010002,0.3384473320177533,sim_0,0.1
0.1016503435461144,0.1017222908416352,0.012345564521224,2020-02-01,0,2753,1,2650,0.1109517374037389,0.1092697163385277,0.0291943838757411,0.1214083159063181,0.1214512818210335,0.2651366011769986,0.2671772642412121,sim_0,0.1
0.057825659682916,0.0534611161136003,0.0044172902477025,2020-03-01,0,539,1,493,0.0598948640156876,0.0571292351933846,0.0101546136602585,0.0793857170555356,0.0826262257285495,0.1735473928684828,0.1777481113808864,sim_0,0.1
0.0181669502916188,0.0143951572864847,0.0007168306926005,2020-04-01,0,95,1,77,0.0175311276663346,0.0161641550172699,0.0018500057981014,0.0440285193998065,0.0497966558012933,0.1098079998599716,0.114451129435774,sim_0,0.1
0.0044985634558814,0.0042715432353195,0.0001352559921032,2020-05-01,0,16,1,15,0.0049094409000326,0.0041949641242974,0.0004695543252323,0.0308447768917023,0.0316644324198538,0.1031488216918226,0.1119328583795738,sim_0,0.1
0.0013210712359507,0.0003731140815,6.261926081230756e-06,2020-06-01,0,4,1,1,0.0013210712359507,0.0003731140815,6.261926081230756e-06,0.007392256344959,0.0167828725628806,0.007392256344959,0.0167828725628806,sim_0,0.1
0.0023941747931712,0.0054487309517273,0.0006435408909624,2020-01-01,0,233,1,541,0.0031375264301028,0.005399547055204,0.0013377086313708,0.1641077712507367,0.2687944475891979,0.3133881027668719,0.4263577251608981,sim_1,0.1
0.0881114561121936,0.0921636043046228,0.012489397831815,2020-02-01,0,3545,1,3435,0.101269993775879,0.0946136708964884,0.0280980020873659,0.1385593526130359,0.1417454481277902,0.2868845866689533,0.2969761327420267,sim_1,0.1
0.0813988016042475,0.0701305285038842,0.007696803153,2020-03-01,0,983,1,797,0.0886281090462923,0.0715650060335565,0.0163605881247173,0.10158829511762,0.1097496813042523,0.2042608150364302,0.2286115663435547,sim_1,0.1
0.0249535305216324,0.0249336992800788,0.0012093315223989,2020-04-01,0,154,1,146,0.0261884364587579,0.0254528258964512,0.0029633640758968,0.0484826087640368,0.0485018893030926,0.1147672981157443,0.1164257394425503,sim_1,0.1
0.0076316523957013,0.005909697558911,0.00046638553987,2020-05-01,0,29,1,23,0.0077266143417556,0.005672740846651,0.0003243907736643,0.0688831676949914,0.0789186815773369,0.0484188633114258,0.0571841341660906,sim_1,0.1
0.0010110984285351,0.0010389088259824,8.51557610685247e-05,2020-06-01,0,3,1,3,0.0006702741057444,0.0013388554077961,4.427802009152954e-05,0.0830784972890874,0.0842210398763038,0.044076820128435,0.0660595713187402,sim_1,0.1
0.0260316749719917,0.018320442307368,0.0038848477888746,2020-01-01,0,1877,1,1318,0.026200066011566,0.0222286564902762,0.007961453011357,0.1751820669306593,0.212049890701178,0.3287905441261314,0.3581616826387933,sim_2,0.1
0.0998697388891281,0.1054801809020896,0.0133055831685727,2020-02-01,0,2573,1,3063,0.1034446196195235,0.1183986232832812,0.0297989062801592,0.1295893680611193,0.1332293777531962,0.2686483112150946,0.2880662753632012,sim_2,0.1
0.049252243088981,0.0554390075616772,0.0038615746063458,2020-03-01,0,435,1,524,0.050012509540849,0.0601434630116662,0.0093262965082031,0.0737707226219206,0.0784040353120439,0.1693289304627936,0.1864792747619599,sim_2,0.1
0.0152381052772823,0.0132409955410856,0.0006267979787083,2020-04-01,0,76,1,66,0.0145957014067058,0.0145113439800816,0.0012547425471277,0.044018101744564,0.0473376776514582,0.0862157275294825,0.0864663224061149,sim_2,0.1
0.0043047866061236,0.0055711061669604,0.0001699885471738,2020-05-01,0,15,1,20,0.0039710508150606,0.0058795965985246,0.000144743187675,0.0344249479170375,0.0394882633513174,0.0293875481677436,0.036449593424024,sim_2,0.1
0.0007448324487232,0.0007168802018603,1.8363462822640832e-05,2020-06-01,0,2,1,2,0.0010963787404006,0.0003604962882,1.352584083963751e-05,0.0251259545647482,0.0256158041120206,0.0185682925084241,0.0375200557741484,sim_2,0.1
0.0004322809862999,0.0004444064706,1.352584083963751e-05,2020-07-01,0,1,1,1,0.0004322809862999,0.0004444064706,1.352584083963751e-05,0.0308566998037485,0.0312894651125152,0.0308566998037485,0.0312894651125152,sim_2,0.1
0.0181436689560123,0.0286030683787857,0.0039437439998409,2020-01-01,0,1302,1,2002,0.0230781180784624,0.0279973559748359,0.0082724807183411,0.1687280963202196,0.2173619905324637,0.3239316275247359,0.3584556024115949,sim_3,0.1
0.1054555433989065,0.099064820934481,0.0132598465419845,2020-02-01,0,3027,1,2426,0.121718109195733,0.0995910774449208,0.0300486688492507,0.129667738322329,0.1338502045115921,0.2715537416712988,0.3017204916361028,sim_3,0.1
0.0560644310898878,0.0510299964517269,0.0041270041324704,2020-03-01,0,527,1,447,0.0601467579673092,0.0518249839072689,0.0090043184654339,0.0770722478696067,0.0808740822934316,0.1608319798314812,0.1737447421410786,sim_3,0.1
0.0177503918755068,0.0156401120137715,0.0013754472689657,2020-04-01,0,92,1,77,0.0185265812286116,0.0148529711097053,0.0013644957180043,0.0823855353322428,0.0879435689306223,0.0817563821212823,0.0918668532999971,sim_3,0.1
0.0059217402670466,0.0023277706929191,9.527215802778834e-05,2020-05-01,0,21,1,8,0.0059810865821061,0.0022825653996709,0.000109413179839,0.023097649906797,0.0409284979476694,0.0264805875369231,0.0479343022788437,sim_3,0.1
0.0018435710692282,0.0003832159167,3.2073277585639006e-06,2020-06-01,0,5,1,1,0.0018435710692282,0.0003832159167,3.2073277585639006e-06,0.0028806776569397,0.0083695055940871,0.0028806776569397,0.0083695055940871,sim_3,0.1
0.0307068809675107,0.0178281753322168,0.0039541344124162,2020-01-01,0,2070,1,1292,0.0290408061683827,0.0238162912445501,0.0082761755256214,0.1629393149560823,0.2217913128367563,0.3131528566907837,0.3475006011910146,sim_4,0.1
0.097968161944432,0.1024291352748785,0.0129051264199451,2020-02-01,0,2323,1,2932,0.097339748102382,0.1195029834139179,0.029350560716935,0.1287954139004381,0.1317277589352442,0.2707082733342965,0.3015269844962415,sim_4,0.1
0.0474559568564462,0.0605206896895936,0.0046313495576596,2020-03-01,0,412,1,577,0.0481044647484689,0.0663214033428732,0.011080571102962,0.0857842821722556,0.0975925861461286,0.1936724848635937,0.2303439225631275,sim_4,0.1
0.0148804025100939,0.0182172351665833,0.0007563753909997,2020-04-01,0,76,1,100,0.0156816061395817,0.0186045936250836,0.0019449374789879,0.0457057025270857,0.0508303045221163,0.1134530798010652,0.1240266756910014,sim_4,0.1
0.0032139343448798,0.0037458523269634,5.763942428217636e-05,2020-05-01,0,12,1,13,0.0037694256318363,0.0032409216403165,0.0001082000245917,0.016563560637674,0.0179342258108047,0.0308686632462622,0.0333855725623625,sim_4,0.1
0.0011277041057089,0.0010191481556003,2.541667593192834e-05,2020-06-01,0,3,1,3,0.001117393866893,0.0010300204112003,2.5978692716024368e-05,0.0236780857164601,0.0249391374475445,0.024195324564099,0.0252215319556143,sim_4,0.1
0.0,0.0004420736168999,0.0,2020-07-01,0,0,1,1,0.0,0.0004420736168999,0.0,0.0,,0.0,,sim_4,0.1
0.0007198787663221,0.0001314153159051,9.397228187689672e-05,2020-01-01,0,86,1,12,0.0006846313898972,0.0002010166034559,0.0001283261930026,0.2207751324454772,0.7150786133991476,0.2897905126320422,0.6383860377524245,sim_5,0.1
0.0716919836621633,0.0637938812997514,0.0101263239198641,2020-02-01,0,3332,1,3134,0.0726283168299711,0.0759840830105288,0.0232528587984491,0.149481629285987,0.1587350340432035,0.3129329561114087,0.3201624354435476,sim_5,0.1
0.0850490230046938,0.0905830883147569,0.009196593452462,2020-03-01,0,1196,1,1428,0.0865220274004095,0.1021773217212813,0.0222638312547022,0.1047256493516125,0.1081328524133021,0.2359714684584782,0.257319805414047,sim_5,0.1
0.0267505468364886,0.0348240277478549,0.0020741128131683,2020-04-01,0,176,1,244,0.0279938962016311,0.0360126630049332,0.0045060974353891,0.0673691317291134,0.0775353425799589,0.1408011144872478,0.1609671409414807,sim_5,0.1
0.0095375254728647,0.0072285570633073,0.000501744199293,2020-05-01,0,44,1,34,0.0097612572944697,0.0079714460590121,0.0014683650166028,0.0598522878806738,0.0694113908071559,0.1656109604195863,0.1842030926048626,sim_5,0.1
0.0025850037729449,0.0020315190943952,0.0001091981573546,2020-06-01,0,8,1,6,0.0026113857260287,0.0020025143434897,0.0001065753595329,0.0473075344767479,0.0537519719386161,0.0461975153025295,0.0532207721155357,sim_5,0.1
0.0,0.0004470424829999,0.0,2020-07-01,0,0,1,1,0.0,0.0004470424829999,0.0,0.0,,0.0,,sim_5,0.1
0.0005419536123,0.0005244731879999,6.148955954279385e-05,2020-08-01,0,1,1,1,0.0005419536123,0.0005244731879999,6.148955954279385e-05,0.1153188564381465,0.1172406158211349,0.1153188564381465,0.1172406158211349,sim_5,0.1
0.0152745117597307,0.0185909794373509,0.0025720152695347,2020-01-01,0,1183,1,1409,0.0178214678244674,0.0194741978267742,0.0060021897236946,0.1518959376414626,0.1683860872277105,0.3218706312858019,0.3367954751434198,sim_6,0.1
0.1003981547723507,0.102041166240293,0.0131259363013806,2020-02-01,0,3070,1,2932,0.1132215555760546,0.1067512547106658,0.0306594255754575,0.1296777348957897,0.1307388201620163,0.2787565020921896,0.2872043580054919,sim_6,0.1
0.059690030016391,0.0581066329524667,0.0057043849388247,2020-03-01,0,580,1,543,0.0633441506161505,0.0596275372106202,0.0108794097967378,0.0968513843271241,0.0981709772013663,0.1769417007931701,0.1824561319430122,sim_6,0.1
