date_range_start,United States,Mexico,Canada,Brazil,Japan,"Korea, Republic of",Philippines,Australia,Israel,China,Kuwait,Colombia,"Tanzania, United Republic of",Viet Nam,Argentina,"Taiwan, Province of China",Thailand,Indonesia,India,Iraq,United Arab Emirates,Turkey,Nigeria,Russian Federation,Costa Rica,Saudi Arabia,New Zealand,Singapore,"Iran, Islamic Republic of",Peru,Bahrain,Egypt,Chile,Ecuador,Ukraine,Guatemala,South Africa,Dominican Republic,Panama,Afghanistan,"Venezuela, Bolivarian Republic of",Malaysia,Lebanon,Pakistan,Jordan,Morocco,Jamaica,Qatar,Kazakhstan,"Moldova, Republic of",Honduras,El Salvador,Ethiopia,Cambodia,Ghana,Serbia,Kenya,Uruguay,Bahamas,"Bolivia, Plurinational State of",Paraguay,Syrian Arab Republic,Djibouti,North Macedonia,Fiji,Cuba,Uzbekistan,Armenia,Georgia,Trinidad and Tobago,Sri Lanka,Nicaragua,Lao People's Democratic Republic,Bangladesh,Belize,Myanmar,Belarus,Montenegro,Somalia,Uganda,Libya,Oman,Albania,Algeria,Barbados,Haiti,Grenada,Sudan,Bosnia and Herzegovina,Tunisia,Rwanda,Faroe Islands,British Indian Ocean Territory,Maldives,Saint Kitts and Nevis,Antigua and Barbuda,Mauritius,Mali,"Palestine, State of",Nepal,Yemen,"Korea, Democratic People's Republic of",Azerbaijan,Mongolia,South Sudan,Saint Lucia,Niger,Kosovo,Guyana,Senegal,Benin,Botswana,Zimbabwe,Central African Republic,Brunei Darussalam,Angola,Papua New Guinea,Kiribati,Guinea,Gibraltar,Zambia,Cabo Verde,Chad,Madagascar,"Congo, The Democratic Republic of the","Micronesia, Federated States of",Marshall Islands,Jersey,Seychelles,Samoa,Sierra Leone,Togo,Kyrgyzstan,Mozambique,Cameroon
2019-10-21,3211722.2,38583.59,655.56323,318.54834,233.14046,115.41607,173.1241,175.43242,41.549786,46.166428,9.233285,36.93314,159.27417,27.699856,30.008177,36.93314,39.241463,124.64935,39.241463,27.699856,0.0,9.233285,9.233285,159.27417,41.549786,0.0,27.699856,122.341034,0.0,0.0,36.93314,96.94949,0.0,13.849928,36.93314,9.233285,9.233285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.166428,0.0,0.0,0.0,0.0,18.46657,0.0,0.0,0.0,18.46657,0.0,0.0,0.0,0.0,0.0,0.0,23.083214,9.233285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.541607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-28,3210936.5,40872.375,518.8657,244.1721,105.80791,97.66884,48.83442,183.12907,48.83442,65.112564,0.0,40.69535,16.278141,65.112564,126.15559,32.556282,32.556282,56.97349,42.730118,24.41721,0.0,16.278141,42.730118,16.278141,32.556282,0.0,0.0,16.278141,0.0,8.1390705,56.97349,0.0,0.0,0.0,26.451977,0.0,0.0,0.0,0.0,0.0,0.0,24.41721,24.41721,0.0,0.0,16.278141,0.0,0.0,0.0,0.0,8.1390705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.01652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1390705,0.0,32.556282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.556282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1390705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-04,3212882.0,39156.086,949.0349,195.26602,121.77882,140.67552,16.797077,121.77882,33.594154,33.594154,0.0,33.594154,0.0,67.18831,16.797077,35.69379,69.28795,71.38758,33.594154,102.8821,8.398539,8.398539,16.797077,0.0,8.398539,12.597808,8.398539,117.579544,16.797077,0.0,50.39123,0.0,8.398539,0.0,8.398539,0.0,0.0,0.0,8.398539,0.0,0.0,8.398539,16.797077,0.0,0.0,16.797077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.597808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.594154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.398539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.398539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-11,3213283.5,39310.777,1035.178,155.92639,112.61351,62.803688,151.59511,80.128845,134.26994,51.975464,0.0,86.62578,0.0,25.987732,25.987732,45.47853,43.31289,62.803688,77.963196,10.828222,0.0,43.31289,8.662578,17.325155,17.325155,17.325155,25.987732,97.453995,34.65031,0.0,60.638042,0.0,0.0,17.325155,21.656445,8.662578,0.0,0.0,0.0,0.0,0.0,0.0,8.662578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.662578,0.0,0.0,0.0,0.0,0.0,25.987732,0.0,43.31289,0.0,0.0,0.0,51.975464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.662578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.662578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-18,3210696.5,40843.2,1333.6461,147.41512,320.1672,135.89832,156.62856,152.02184,128.98822,78.31428,0.0,18.42689,0.0,36.85378,27.640335,73.70756,138.20168,27.640335,27.640335,0.0,11.516806,18.42689,0.0,18.42689,9.213445,18.42689,0.0,57.58403,39.15714,64.49411,48.370586,0.0,0.0,0.0,0.0,27.640335,0.0,23.033611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.213445,0.0,0.0,0.0,9.213445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.213445,0.0,0.0,9.213445,0.0,0.0,0.0,0.0,0.0,9.213445,0.0,18.42689,0.0,0.0,0.0,0.0,9.213445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-25,3207206.5,45934.023,755.3021,66.58311,131.0855,16.645777,83.22889,58.26022,8.322888,20.807222,0.0,16.645777,0.0,0.0,16.645777,99.874664,8.322888,16.645777,33.291553,16.645777,16.645777,24.968666,16.645777,0.0,41.614445,0.0,8.322888,0.0,12.484333,24.968666,0.0,0.0,0.0,18.7265,0.0,0.0,0.0,8.322888,0.0,0.0,0.0,16.645777,8.322888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.322888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.937332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.322888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-02,3204739.5,48151.76,630.37494,84.61408,156.53606,25.384226,50.76845,95.19084,8.461409,33.845634,0.0,67.69127,0.0,16.922817,88.84479,76.15268,57.114506,33.845634,78.26803,33.845634,8.461409,25.384226,16.922817,0.0,69.80662,8.461409,40.19169,0.0,8.461409,33.845634,0.0,0.0,8.461409,88.84479,0.0,0.0,0.0,8.461409,0.0,0.0,0.0,16.922817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.845634,0.0,0.0,0.0,0.0,0.0,42.30704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-09,3202764.5,48939.406,626.029,57.66057,273.8877,92.66877,142.09212,172.9817,0.0,0.0,8.237224,41.18612,0.0,32.948895,70.0164,59.71987,100.90599,24.711672,90.60946,41.18612,8.237224,16.474447,32.948895,8.237224,65.89779,0.0,0.0,43.245426,16.474447,32.948895,8.237224,0.0,0.0,32.948895,0.0,8.237224,0.0,0.0,32.948895,8.237224,0.0,0.0,0.0,10.29653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.237224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.245426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.474447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,3203292.5,50066.32,694.7128,57.211647,57.211647,77.64438,232.93314,243.1495,0.0,40.865463,0.0,49.038555,24.519278,59.25492,8.173093,98.07711,16.346186,57.211647,89.904015,65.38474,34.73564,16.346186,49.038555,24.519278,34.73564,0.0,57.211647,0.0,16.346186,40.865463,8.173093,0.0,0.0,40.865463,24.519278,8.173093,0.0,8.173093,0.0,8.173093,0.0,0.0,0.0,0.0,0.0,8.173093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.73564,0.0,0.0,0.0,8.173093,0.0,0.0,0.0,0.0,0.0,8.173093,0.0,0.0,0.0,0.0,0.0,8.173093,0.0,16.346186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,3209983.5,40947.78,1421.9497,218.38817,213.53511,184.41669,249.93314,225.66779,0.0,116.473694,9.706141,9.706141,9.706141,106.767555,29.118423,99.487946,41.2511,67.942986,60.663383,97.06141,19.412283,0.0,29.118423,0.0,48.530704,19.412283,99.487946,0.0,19.412283,67.942986,19.412283,87.35527,9.706141,48.530704,19.412283,38.824566,0.0,0.0,0.0,0.0,0.0,0.0,9.706141,0.0,0.0,29.118423,0.0,0.0,9.706141,0.0,0.0,0.0,0.0,0.0,0.0,9.706141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.412283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.412283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-30,3156872.0,86004.34,3107.123,1251.1073,549.16595,681.2961,553.295,1323.3661,123.87202,305.55096,24.774403,303.48645,76.38774,66.06507,148.64642,165.16269,136.25922,175.48535,109.42028,74.32321,24.774403,41.290672,33.032536,90.83948,101.16215,66.06507,247.74403,101.16215,134.19469,90.83948,8.258134,0.0,134.19469,80.51681,0.0,88.77494,57.806942,0.0,24.774403,0.0,49.548805,18.580803,16.516268,76.38774,8.258134,70.194145,26.838936,59.871475,0.0,16.516268,8.258134,0.0,0.0,74.32321,24.774403,41.290672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.83948,0.0,45.41974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.161606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.032536,0.0,0.0,0.0,0.0,0.0,0.0,8.258134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.258134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,3174631.0,70334.46,1502.4241,1752.828,444.91425,594.70953,574.58777,1739.4136,145.32375,210.1605,26.829,116.259,8.943,44.715,413.61377,136.38075,62.601,125.202,44.715,44.715,17.886,17.886,44.715,17.886,62.601,44.715,223.57501,26.829,46.950752,44.715,17.886,58.1295,71.544,0.0,8.943,8.943,17.886,0.0,35.772,0.0,8.943,44.715,35.772,35.772,26.829,8.943,17.886,0.0,0.0,0.0,0.0,0.0,0.0,8.943,8.943,53.658,0.0,0.0,0.0,0.0,0.0,0.0,8.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.943,0.0,31.3005,0.0,0.0,8.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,3177960.0,65959.09,2327.0874,2438.225,421.86966,594.2465,802.9132,1841.7104,229.07976,337.94934,36.289864,63.50726,45.362328,45.362328,358.3624,99.79712,265.36963,240.42033,40.826096,127.01452,9.072466,9.072466,9.072466,99.79712,54.43479,36.289864,129.28264,81.65219,81.65219,88.456535,54.43479,88.456535,129.28264,9.072466,70.31161,9.072466,27.217396,9.072466,0.0,18.144932,47.630444,27.217396,20.413048,0.0,31.75363,18.144932,36.289864,0.0,0.0,0.0,0.0,0.0,0.0,18.144932,0.0,9.072466,0.0,0.0,9.072466,9.072466,127.01452,0.0,0.0,0.0,0.0,0.0,0.0,9.072466,0.0,0.0,0.0,0.0,0.0,27.217396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.485514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.072466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.072466,0.0,0.0,0.0,0.0,0.0
2020-01-20,3172634.0,67544.39,2774.63,2316.413,688.4766,771.3701,796.6987,1158.2065,239.47014,308.54807,0.0,101.314285,0.0,195.72078,324.66623,186.51039,290.1273,165.78702,87.4987,140.45845,9.21039,156.57663,18.42078,103.61688,94.406494,18.42078,101.314285,138.15585,18.42078,174.9974,158.87923,71.38052,105.91948,46.05195,55.26234,9.21039,0.0,46.05195,0.0,75.98572,46.05195,0.0,36.84156,27.63117,36.84156,27.63117,9.21039,0.0,0.0,0.0,0.0,0.0,0.0,18.42078,0.0,9.21039,0.0,0.0,9.21039,73.68312,46.05195,0.0,0.0,0.0,0.0,0.0,0.0,13.815585,0.0,0.0,0.0,13.815585,0.0,0.0,9.21039,0.0,0.0,0.0,71.38052,9.21039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.05195,0.0,27.63117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21039,0.0,0.0,0.0,0.0,0.0,0.0,18.42078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,3178183.0,68278.09,1748.7362,1187.7478,435.2496,412.0363,638.3661,357.87192,127.67322,164.42763,193.44427,61.90217,0.0,251.47755,406.23297,239.8709,54.164394,30.951084,77.37771,92.85325,63.83661,191.50983,56.09884,48.36107,40.6233,38.688854,125.73878,61.90217,46.426624,77.37771,0.0,87.04992,38.688854,32.885525,38.688854,116.06657,7.737771,40.6233,7.737771,0.0,15.475542,46.426624,30.951084,23.213312,67.7055,0.0,15.475542,0.0,0.0,0.0,15.475542,23.213312,0.0,0.0,0.0,7.737771,0.0,7.737771,0.0,38.688854,0.0,46.426624,0.0,0.0,85.11548,0.0,7.737771,0.0,0.0,15.475542,0.0,0.0,7.737771,7.737771,0.0,0.0,0.0,0.0,38.688854,15.475542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,3177690.2,69522.11,1849.929,961.39636,546.4779,398.72647,831.86084,591.00574,109.295586,155.84741,137.63147,74.88772,0.0,250.97504,338.0067,224.66315,240.85509,44.527832,32.383877,117.391556,137.63147,89.055664,91.07965,36.43186,42.503838,16.191938,165.96736,72.86372,93.103645,66.79175,0.0,129.5355,64.76775,32.383877,78.9357,121.43954,24.287907,40.479847,8.095969,16.191938,8.095969,8.095969,16.191938,34.407867,40.479847,66.79175,56.671783,0.0,0.0,0.0,40.479847,48.575813,24.287907,8.095969,0.0,0.0,64.76775,40.479847,8.095969,40.479847,0.0,74.88772,0.0,0.0,58.695778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.095969,40.479847,0.0,0.0,0.0,32.383877,0.0,0.0,8.095969,0.0,0.0,0.0,0.0,0.0,8.095969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.21593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.191938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,3181762.2,62014.652,2222.3237,779.5166,506.98636,693.34894,1048.0391,398.77585,254.49513,216.42105,234.45615,14.02729,0.0,266.51852,380.74075,178.34698,164.31969,98.19103,80.155945,48.093567,130.25342,128.24951,40.077972,20.038986,104.20273,32.062378,268.52243,40.077972,132.25731,90.17544,0.0,164.31969,32.062378,92.17934,36.070175,138.26901,116.22613,32.062378,64.124756,40.077972,92.17934,8.0155945,40.077972,108.210526,120.233925,16.031189,66.128654,0.0,0.0,0.0,32.062378,24.046783,8.0155945,8.0155945,0.0,16.031189,32.062378,154.3002,0.0,58.113064,0.0,94.183235,0.0,0.0,16.031189,0.0,0.0,0.0,0.0,16.031189,0.0,16.031189,0.0,0.0,24.046783,0.0,0.0,10.019493,32.062378,0.0,36.070175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,3181170.0,62760.895,2361.7107,1205.9355,530.8624,595.6527,900.7941,342.76157,217.361,259.1612,234.08107,50.16023,0.0,355.3016,390.8318,144.21066,323.95148,25.080114,83.60038,41.80019,169.29077,137.94063,41.80019,45.98021,25.080114,119.13054,217.361,100.32046,121.22055,140.03064,0.0,140.03064,0.0,66.8803,50.16023,150.48068,171.38078,25.080114,25.080114,50.16023,119.13054,8.360038,66.8803,33.44015,71.060326,8.360038,33.44015,0.0,0.0,0.0,33.44015,58.520267,33.44015,8.360038,0.0,16.720076,50.16023,71.060326,25.080114,0.0,0.0,75.24034,0.0,0.0,41.80019,0.0,0.0,0.0,0.0,33.44015,0.0,0.0,25.080114,0.0,50.16023,0.0,0.0,0.0,54.34025,8.360038,18.810085,0.0,0.0,0.0,8.360038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.360038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,3179571.0,68441.13,1877.3901,507.35138,326.8331,404.741,317.33212,220.42232,178.61809,45.604618,38.00385,38.00385,0.0,323.0327,95.00962,87.40885,91.209236,114.01154,119.71212,7.6007695,38.00385,95.00962,32.303272,39.90404,38.00385,38.00385,38.00385,77.90789,0.0,38.00385,0.0,7.6007695,0.0,15.201539,15.201539,49.405003,108.31097,9.500962,60.806156,91.209236,0.0,53.205387,15.201539,45.604618,0.0,7.6007695,0.0,0.0,24.702501,9.500962,0.0,0.0,22.802309,7.6007695,0.0,7.6007695,0.0,22.802309,39.90404,0.0,0.0,0.0,0.0,0.0,22.802309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6007695,7.6007695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6007695,0.0,22.802309,0.0,0.0,15.201539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,3171649.5,75831.47,1487.4338,365.4386,367.41394,158.0275,847.4225,564.9483,231.11522,15.802751,7.9013753,94.8165,0.0,321.98105,173.83025,73.08772,73.08772,23.704124,47.40825,100.74253,15.802751,110.61925,15.802751,7.9013753,108.643906,31.605501,55.309624,258.77002,23.704124,15.802751,23.704124,15.802751,7.9013753,140.2494,53.334282,7.9013753,90.865814,15.802751,77.03841,118.52063,0.0,7.9013753,7.9013753,9.8767185,0.0,37.531532,7.9013753,15.802751,55.309624,23.704124,0.0,0.0,114.56994,0.0,0.0,0.0,0.0,15.802751,41.48222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9013753,0.0,0.0,0.0,15.802751,0.0,0.0,23.704124,15.802751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.802751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,3173260.2,75198.266,2082.0742,574.52374,397.57043,153.97237,602.1009,503.2828,333.2238,36.76952,18.38476,176.95332,0.0,471.1095,45.961903,55.15428,103.414276,112.60666,73.53904,18.38476,41.36571,128.69333,9.19238,18.38476,64.346664,27.57714,36.76952,89.62571,89.62571,9.19238,9.19238,101.11618,91.923805,36.76952,27.57714,0.0,55.15428,9.19238,75.837135,149.37617,9.19238,9.19238,0.0,18.38476,0.0,64.346664,0.0,9.19238,0.0,41.36571,0.0,0.0,108.01047,0.0,0.0,18.38476,0.0,0.0,27.57714,0.0,0.0,0.0,0.0,0.0,9.19238,0.0,9.19238,0.0,0.0,0.0,0.0,0.0,27.57714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19238,0.0,0.0,0.0,0.0,0.0,0.0,18.38476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,3168488.5,78006.21,974.73285,432.19287,606.9091,156.32507,896.5703,354.03033,147.12949,18.391186,55.173557,170.11847,73.56474,377.01932,18.391186,18.391186,220.69423,18.391186,183.91185,156.32507,18.391186,147.12949,147.12949,36.78237,128.7383,0.0,36.78237,91.955925,91.955925,41.38017,0.0,128.7383,55.173557,36.78237,73.56474,18.391186,133.33609,0.0,18.391186,91.955925,18.391186,18.391186,59.771355,18.391186,0.0,0.0,18.391186,0.0,0.0,147.12949,0.0,18.391186,36.78237,0.0,36.78237,0.0,55.173557,0.0,0.0,0.0,0.0,0.0,0.0,18.391186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.391186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.391186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.391186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.391186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.391186,0.0,0.0,0.0,0.0,0.0,18.391186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
