state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(intro_la)	tmrca(SDSU_outbreak)	tmrca(intro_wa)	age(intro_la)	age(intro_wa)	age(SDSU_outbreak)	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
93500000	-157801.44258102385	-10388.807880885932	-147412.63470013792	2.5662893747661233	2019.9185279768321	448.9235782570438	2.3927076975224955	1.8924327320298135	2.4738702067292806	2020.0921096540758	2020.0109471448689	2020.5923846195683	26.874662516806495	0.28619524832521054	5.594002290805367	0.25603177333195215	0.17183263163669632	0.17951285873567077	0.39262273629568567	0.19155277459163136	9.1E-4	9.100000000000008E-4	-147412.63470013792	0.0	-10395.098152373965
93600000	-157688.42168563636	-10303.354711232449	-147385.06697440392	2.5747481417108165	2019.9100692098873	442.3637642633858	2.410845558810325	1.9130205742068245	2.4242334421970866	2020.073971792788	2020.060583909401	2020.5717967773915	26.89843012095814	0.3270764067297141	5.634056472979021	0.26080163668736506	0.17187932932975294	0.17508310973570787	0.3922359242471792	0.21253210404621908	9.1E-4	9.099999999999996E-4	-147385.06697440392	0.0	-10308.105143247121
93700000	-157701.25149579372	-10248.829080481712	-147452.422415312	2.572600123522861	2019.9122172280754	437.39215098646673	2.390349519103674	1.8817250714562583	2.42456618187004	2020.0944678324945	2020.0602511697282	2020.603092280142	27.2266932565824	0.34982882376632884	5.793856629942014	0.25569887553341236	0.17038750478684156	0.17677016441063284	0.39714345526911843	0.1978183421589614	9.1E-4	9.099999999999989E-4	-147452.422415312	0.0	-10253.966275703198
93800000	-157686.56557181088	-10293.45597998394	-147393.10959182694	2.586134412706152	2019.898682938892	439.41505334998925	2.377307865904938	1.882699009044515	2.417505523377136	2020.1075094856933	2020.0673118282211	2020.6021183425537	24.495305020406377	0.2582356943409392	5.787317792958905	0.25774510418198837	0.17038608203029604	0.17690994073533536	0.39495887305238553	0.20662331819756544	9.1E-4	9.100000000000002E-4	-147393.10959182694	0.0	-10295.294542732874
93900000	-157670.47933426607	-10300.398641174133	-147370.08069309194	2.578561220339837	2019.9062561312583	441.1065713775964	2.3880216292693452	1.8954057415485124	2.406655893467527	2020.0967957223288	2020.0781614581306	2020.5894116100496	25.849546302692097	0.2790128944210057	5.574290873479344	0.25895597031999024	0.1682864633353786	0.1765719513085665	0.39618561503606986	0.1865360788141923	9.1E-4	9.100000000000014E-4	-147370.08069309194	0.0	-10304.424246479597
94000000	-157642.3205215218	-10274.541058895098	-147367.7794626267	2.571267473350035	2019.9135498782482	440.57105250406784	2.3595147551330466	1.9587059490124201	2.413239097226178	2020.1253025964652	2020.071578254372	2020.5261114025857	25.174512654160985	0.2620561283218361	5.57323671867189	0.2555574677300555	0.1719892500467692	0.1756045960785059	0.39684868614467467	0.2019511973768457	9.1E-4	9.100000000000017E-4	-147367.7794626267	0.0	-10280.139540394985
94100000	-157678.87041308347	-10279.220793767456	-147399.649619316	2.570222747227429	2019.9145946043707	440.17680241896437	2.342659052026574	1.939967509138492	2.4312796980313522	2020.1421582995715	2020.0535376535668	2020.5448498424596	25.737284203581915	0.2901042743263888	5.526623636819651	0.2584006144021808	0.17019248681362378	0.17459833902352923	0.39680855976067136	0.1981365885434707	9.1E-4	9.100000000000042E-4	-147399.649619316	0.0	-10284.969887598963
94200000	-157690.76560391928	-10254.78259574214	-147435.98300817714	2.572611725465165	2019.912205626133	440.072267178541	2.346754582255459	1.9057313960162852	2.424910979401435	2020.1380627693427	2020.0599063721968	2020.5790859555818	24.724034401419164	0.27456988047360026	5.507919283218252	0.25761339127308114	0.17480494946337646	0.17384873908968346	0.39373292017386413	0.19386485848797386	9.1E-4	9.100000000000022E-4	-147435.98300817714	0.0	-10260.171463770374
94300000	-157743.82403343305	-10308.454349330612	-147435.36968410242	2.5706500150624114	2019.9141673365357	444.95220846969863	2.366204126281607	1.8858273660454326	2.420244600111987	2020.1186132253165	2020.0645727514861	2020.5989899855526	25.029412745231124	0.2438244882118676	5.802494448947455	0.25701683584620794	0.1681171835492968	0.17600447798364316	0.39886150262085746	0.20467547370014427	9.1E-4	9.100000000000024E-4	-147435.36968410242	0.0	-10314.12025008233
94400000	-157715.4378568541	-10399.002623037464	-147316.43523381665	2.579115469835458	2019.9057018817628	450.42440593838467	2.3550186800758977	1.8837532993317656	2.459901461843869	2020.1297986715222	2020.0249158897543	2020.6010640522663	27.42509299222391	0.29889724858430855	5.55712585873566	0.25929179303362593	0.17074456818384492	0.17362930574694935	0.39633433303558524	0.21295172203108712	9.1E-4	9.100000000000014E-4	-147316.43523381665	0.0	-10402.761130829997
94500000	-157769.73429730537	-10365.71147379904	-147404.02282350633	2.577471232110583	2019.9073461194876	445.89368812058717	2.3856705307691892	1.8913417664171872	2.465386270895115	2020.099146820829	2020.019431080703	2020.593475585181	32.56565628982761	0.4702943647685014	5.605452412335173	0.25735397429852397	0.1688790960376315	0.17580600590224454	0.39796092376160547	0.20153936185022198	9.1E-4	9.100000000000023E-4	-147404.02282350633	0.0	-10369.542741392082
94600000	-157696.25722206497	-10380.959021855262	-147315.2982002097	2.571547274134525	2019.9132700774637	448.7572682375936	2.389252753987679	1.9046797665321935	2.4632381130312377	2020.0955645976105	2020.021579238567	2020.580137585066	27.723751204026268	0.3409649865822157	5.824498684054209	0.25905610959070563	0.17167104293891886	0.17577049026624314	0.3935023572041378	0.1989375392973929	9.1E-4	9.100000000000026E-4	-147315.2982002097	0.0	-10386.272917365628
94700000	-157755.2225908366	-10327.092619248082	-147428.12997158853	2.578919573088819	2019.9058977785094	444.74359787098797	2.378174984303049	1.8881530421829953	2.43551465836833	2020.106642367295	2020.04930269323	2020.5966643094152	28.237642794629252	0.3667896142056064	5.84652131287269	0.25570223383041835	0.17230275484007462	0.17415938955166757	0.39783562177784487	0.19974602640666417	9.1E-4	9.099999999999987E-4	-147428.12997158853	0.0	-10330.75534722399
94800000	-157703.9447159903	-10326.772665977267	-147377.17205001303	2.5784338284111015	2019.906383523187	444.08027241519795	2.3827530382318973	1.9069444793710062	2.417884951558469	2020.1020643133663	2020.0669324000396	2020.577872872227	26.81705198074919	0.31738678764882006	5.593045753555703	0.2581931061340463	0.17013203048960207	0.1755296869118458	0.3961451764645114	0.19769410418235556	9.1E-4	9.100000000000014E-4	-147377.17205001303	0.0	-10330.727621584454
94900000	-157718.60155846865	-10352.83156967949	-147365.76998878916	2.5780808137959923	2019.906736537802	445.6448063200281	2.3896426432082127	1.8849047893678468	2.4447391174079565	2020.09517470839	2020.04007823419	2020.5999125622304	28.571094589250897	0.35895184667392516	5.688106803117164	0.2597242489845129	0.17241354533071596	0.1772522833976525	0.39060992228712393	0.1980961013650599	9.1E-4	9.100000000000044E-4	-147365.76998878916	0.0	-10356.74306830206
95000000	-157712.44771371206	-10344.993408037933	-147367.45430567412	2.583771251356003	2019.9010461002422	442.57741693942194	2.3709880042268234	1.8923479166987345	2.4475731922516784	2020.1138293473714	2020.0372441593465	2020.5924694348994	27.706808660269477	0.3954356116600409	5.5594736910630855	0.25894662704235544	0.16952288247222563	0.1747479265659279	0.39678256391949623	0.20460153632131425	9.1E-4	9.100000000000017E-4	-147367.45430567412	0.0	-10347.370129700459
95100000	-157714.6300808079	-10370.639715177442	-147343.99036563045	2.573376780222387	2019.9114405713758	445.80528142274187	2.39571122022921	1.888111249455626	2.419649165156497	2020.089106131369	2020.0651681864417	2020.5967061021424	28.13962203795101	0.34541877577970453	5.534504999465497	0.2548699263765367	0.1737750737435702	0.1780552357318023	0.3932997641480961	0.19683291073686798	9.1E-4	9.100000000000054E-4	-147343.99036563045	0.0	-10375.66608322123
95200000	-157797.06789686493	-10314.657681578045	-147482.4102152869	2.580930755454937	2019.9038865961431	442.7216970512133	2.3816720333208288	1.8641673588971632	2.4521552672701605	2020.1031453182773	2020.032662084328	2020.620649992701	26.30388451710263	0.3128784581169762	5.501753379903856	0.2628204671406466	0.16887928355097595	0.17487891950888762	0.39342132979949507	0.2006087500338839	9.1E-4	9.099999999999999E-4	-147482.4102152869	0.0	-10318.004748100993
95300000	-157773.5079867754	-10369.67284845934	-147403.83513831606	2.5680528994668066	2019.9167644521312	446.26017165561484	2.3843493161692035	1.8723914256295555	2.4399879440273615	2020.100468035429	2020.044829407571	2020.6124259259686	28.43212419348404	0.33108994224860594	5.661131159157504	0.2561191565442712	0.17257553495101044	0.17784559954703372	0.39345970895768995	0.20024293752439756	9.1E-4	9.100000000000043E-4	-147403.83513831606	0.0	-10375.583537146627
95400000	-157740.39994357413	-10267.994241651855	-147472.40570192228	2.5799168647837196	2019.9049004868145	438.91175171738803	2.3761438883807395	1.898625514645598	2.4503226355025034	2020.1086734632174	2020.0344947160957	2020.5861918369526	24.406825461919794	0.24630342352412554	5.573937692502286	0.2593054170088296	0.17043329875080454	0.17653189699186161	0.39372938724850953	0.19816112933979194	9.1E-4	9.100000000000018E-4	-147472.40570192228	0.0	-10271.73982878346
95500000	-157693.47561139156	-10324.22432315858	-147369.25128823298	2.5716198182967394	2019.9131975333014	444.2473906765657	2.3853392402770486	1.8877017422454059	2.443786246796695	2020.099478111321	2020.0410311048015	2020.5971156093528	26.060423734736478	0.28392977118568397	5.5704736641744335	0.25661716047872885	0.1715235384262976	0.1795839453504087	0.39227535574457	0.20288296077657977	9.1E-4	9.100000000000005E-4	-147369.25128823298	0.0	-10329.701782962438
95600000	-157738.9513778348	-10318.698232416644	-147420.25314541816	2.571193830973447	2019.9136235206247	442.2397860327096	2.37793069140808	1.8744169500828383	2.447401428873059	2020.1068866601902	2020.0374159227251	2020.6104004015153	26.747377702772475	0.3307770611332699	5.620243890139392	0.2552657618297589	0.17415348848729023	0.1774674669037319	0.39311328277922414	0.19822488497887478	9.1E-4	9.099999999999936E-4	-147420.25314541816	0.0	-10324.17566232222
95700000	-157790.90870503034	-10353.832843388356	-147437.075861642	2.5777562809318173	2019.9070610706663	446.01496667826626	2.374716481716741	1.859303503764465	2.4388020957569005	2020.1101008698815	2020.0460152558412	2020.6255138478336	26.117174715446925	0.296501269945165	5.715716628701331	0.25469424497882565	0.1765367160842374	0.17477099903959306	0.3939980398973491	0.20992175448941483	9.1E-4	9.100000000000024E-4	-147437.075861642	0.0	-10357.944715264337
95800000	-157720.20222622214	-10333.523182064053	-147386.67904415808	2.566667291702037	2019.918150059896	443.81538082853854	2.3755300323433683	1.9090084602256083	2.4350287558857175	2020.1092873192547	2020.0497885957125	2020.5758088913726	26.878500144996146	0.32132943220247023	5.571939147358485	0.2557129692233836	0.1725476489325711	0.17112946779207705	0.4006099140519735	0.2004428248654505	9.1E-4	9.100000000000025E-4	-147386.67904415808	0.0	-10339.716566513245
95900000	-157722.42222373467	-10338.290266171709	-147384.13195756296	2.590384711096693	2019.8944326405015	444.51819680849025	2.357513665198629	1.9493910737332114	2.4427831582491715	2020.1273036863995	2020.042034193349	2020.5354262778649	28.224117708238122	0.35504792342735975	5.735012159523563	0.2591213840981351	0.171399007661079	0.17587776186057222	0.39360184638021883	0.19264548794384972	9.1E-4	9.099999999999991E-4	-147384.13195756296	0.0	-10338.473838673752
96000000	-157694.19648502042	-10307.241354655725	-147386.9551303647	2.5744830394991176	2019.910334312099	441.23931121213974	2.3482463630153894	1.9010139100725665	2.4295290274465846	2020.136570988583	2020.0552883241517	2020.5838034415256	27.167926062769535	0.3075450263266415	5.596266395720742	0.25661938552625796	0.17331543583584433	0.17577495902674323	0.39429021961115956	0.187651941301163	9.1E-4	9.100000000000024E-4	-147386.9551303647	0.0	-10312.11689933875
96100000	-157758.07513848378	-10312.676667456466	-147445.39847102732	2.57494258589488	2019.9098747657033	441.27230839163894	2.3595072670820807	1.8926998127020065	2.4359714665879397	2020.125310084516	2020.0488458850102	2020.5921175388962	24.230713612669756	0.24524181993111108	5.738724907827713	0.26289113512022677	0.17016440098625857	0.17395697115035746	0.3929874927431623	0.19234366735035746	9.1E-4	9.099999999999971E-4	-147445.39847102732	0.0	-10317.585193427316
96200000	-157730.84674754448	-10328.231887164355	-147402.61486038013	2.581955809436319	2019.9028615421619	443.51478975146216	2.345912902636615	1.8894706418883118	2.461310966119734	2020.1389044489615	2020.0235063854784	2020.59534670971	27.282136437351546	0.33280111694493875	5.679846098408861	0.2571973564593584	0.17024378890371292	0.1738797729985913	0.3986790816383425	0.195391153283412	9.1E-4	9.099999999999998E-4	-147402.61486038013	0.0	-10331.20212245841
96300000	-157700.22813245966	-10381.287975474528	-147318.94015698513	2.574835899167931	2019.9099814524302	448.48624351111073	2.342226399876956	1.8942192295379956	2.411641893772949	2020.142590951721	2020.0731754578253	2020.59059812206	26.74134383713748	0.28886605536464527	5.551132466773826	0.2586415424315074	0.17361581951938768	0.1731061492460763	0.39463648880303376	0.19848605470766978	9.1E-4	9.100000000000023E-4	-147318.94015698513	0.0	-10386.113573412975
96400000	-157759.92628624706	-10354.522351012258	-147405.40393523482	2.5845246481270148	2019.9002927034712	446.44699362613386	2.339661492858609	1.8890376260640214	2.419453260167883	2020.1451558587396	2020.0653640914302	2020.5957797255342	26.57889899744891	0.30330521478328937	5.77037147237374	0.2544994396916327	0.16843068873026099	0.17694696532691487	0.40012290625119645	0.20584049892811918	9.1E-4	9.100000000000021E-4	-147405.40393523482	0.0	-10356.746939653136
96500000	-157754.56979385347	-10353.668350387681	-147400.9014434658	2.573582402877684	2019.9112349487204	446.49306250098095	2.344814144810192	1.873986944324106	2.455329853894663	2020.140003206788	2020.0294874977035	2020.610830407274	26.890240830880707	0.327234412366182	5.707265627049292	0.2572826919804983	0.17143671953028758	0.17584627906067324	0.39543430942854585	0.19828354505594178	9.1E-4	9.099999999999984E-4	-147400.9014434658	0.0	-10358.669283772566
96600000	-157693.4588137672	-10329.379708242583	-147364.07910552464	2.5790433079299095	2019.9057740436683	443.4936071191517	2.3870088160742204	1.8553246614823806	2.4356184896708672	2020.0978085355239	2020.0491988619274	2020.6294926901157	24.14824602771836	0.23902476228330546	5.854082234470893	0.2620769732789243	0.1705814184150444	0.17054203663290085	0.3967995716731354	0.20398502235212582	9.1E-4	9.100000000000055E-4	-147364.07910552464	0.0	-10333.284877985461
96700000	-157753.28464065638	-10285.756552417348	-147467.52808823902	2.584293306883267	2019.900524044715	441.2629230923761	2.3849875975473855	1.8510933568359897	2.417878612399047	2020.0998297540507	2020.066938739199	2020.6337239947622	27.42185411276948	0.3512679503731955	5.621815337455385	0.2543882960458751	0.17436192155220587	0.17747828851738487	0.3937714938845392	0.19449746068471627	9.1E-4	9.099999999999959E-4	-147467.52808823902	0.0	-10288.03385417706
96800000	-157703.14494309432	-10358.726723631919	-147344.4182194624	2.588351958020592	2019.8964653935775	446.7424833296282	2.358432945867225	1.894797336268824	2.446818905292791	2020.126384405731	2020.0379984463054	2020.5900200153294	26.725848615681688	0.2875484045075053	5.695525904194413	0.2598336079839939	0.1720010439751976	0.17303252752649484	0.3951328205143187	0.19467830843218872	9.1E-4	9.099999999999956E-4	-147344.4182194624	0.0	-10359.757353699693
96900000	-157740.46858604267	-10362.406318885553	-147378.0622671571	2.5891159217536335	2019.8957014298446	446.8592162449067	2.357549952999443	1.8967063086023963	2.4386472370282144	2020.1272673985986	2020.04617011457	2020.5881110429957	28.86408643173427	0.3851525377863533	5.726280396352607	0.25824005868234623	0.17125352900516133	0.17464010184097647	0.39586631047152093	0.1930416913210401	9.1E-4	9.100000000000074E-4	-147378.0622671571	0.0	-10362.992178269731
97000000	-157664.11053970078	-10295.810385728555	-147368.30015397223	2.575173183426341	2019.9096441681718	441.4573479723981	2.3461411387718005	1.908324781320083	2.4422129801105026	2020.1386762128263	2020.0426043714876	2020.576492570278	28.440397539061955	0.34707985953760034	5.733029531072001	0.26276342324726176	0.17207445290901513	0.1746116029369836	0.39055052090674464	0.19946039412075292	9.1E-4	9.100000000000004E-4	-147368.30015397223	0.0	-10300.394468557932
97100000	-157783.80851631385	-10332.96992308238	-147450.83859323146	2.588076325775155	2019.896741025823	444.26738108509653	2.3477232619875874	1.908324781320083	2.4299676337459624	2020.1370940896106	2020.0548497178522	2020.576492570278	27.94451670053323	0.3609115658116254	5.588028568247753	0.26216662485103936	0.16893674462362482	0.17736857162051348	0.3915280589048275	0.20154833241651654	9.1E-4	9.099999999999949E-4	-147450.83859323146	0.0	-10333.991244524907
97200000	-157760.52518221713	-10363.439732824834	-147397.0854493923	2.5917875695607413	2019.8930297820375	447.0800771814841	2.345433130958085	1.926552818244026	2.438942903868501	2020.13938422064	2020.0458744477296	2020.558264533354	30.385100156782364	0.41547891397521763	5.675371217869773	0.2570315069420052	0.17291089839923057	0.1740005637940801	0.3960570308646893	0.19458021231510725	9.1E-4	9.100000000000012E-4	-147397.0854493923	0.0	-10362.981441141284
97300000	-157684.0555323572	-10329.522082736998	-147354.53344962018	2.5823051162525856	2019.9025122353455	443.2716307788133	2.3838206832251356	1.8921723675533595	2.4394441643042097	2020.100996668373	2020.045373187294	2020.592644984045	29.69016698272594	0.3966422447415775	5.712964429034265	0.2570616228617617	0.17090103287241235	0.1741715660702039	0.3978657781956273	0.2007812561875828	9.1E-4	9.10000000000001E-4	-147354.53344962018	0.0	-10332.225353650332
97400000	-157667.35321225497	-10324.332085391214	-147343.02112686375	2.5926192276821594	2019.892198123916	441.79728435145614	2.3665293080187646	1.9064616297692765	2.4626093286732167	2020.1182880435795	2020.022208022925	2020.578355721829	30.7133584727466	0.4193219899406919	5.720159927148321	0.26253228353574803	0.169620305860555	0.17546617144248572	0.3923812391612165	0.20262857277778787	9.1E-4	9.100000000000059E-4	-147343.02112686375	0.0	-10323.514840491429
97500000	-157708.4130176955	-10365.623548138725	-147342.7894695568	2.5746888307381828	2019.9101285208599	445.8363605165254	2.3635884015873745	1.9037046933655257	2.4335551094305905	2020.1212289500108	2020.0512622421675	2020.5811126582325	28.363063747511895	0.3594360893948551	5.638451790181921	0.2583189519893924	0.1704317176083566	0.17324514588191367	0.3980041845203425	0.20646059709063752	9.1E-4	9.100000000000001E-4	-147342.7894695568	0.0	-10370.312173772601
97600000	-157670.45818231703	-10290.71557941646	-147379.74260290057	2.5811775265554258	2019.9036398250428	439.37097070314945	2.357715024391767	1.9122975894123109	2.4464024888528555	2020.1271023272063	2020.0384148627454	2020.572519762186	27.438610478478097	0.3330911763724134	5.635903503798669	0.25927430292403786	0.1703271954999595	0.17450696828868148	0.3958915332873264	0.21008647175469358	9.1E-4	9.100000000000046E-4	-147379.74260290057	0.0	-10293.878590183127
97700000	-157637.76908452093	-10318.053166777881	-147319.71591774304	2.563916799643845	2019.9209005519542	442.9157631841929	2.3631097863675405	1.9223013803143203	2.411744389253136	2020.1217075652307	2020.0730729623451	2020.5625159712838	25.808400798209043	0.28720113368282224	5.7383147654579005	0.2549612604425786	0.17482330893756448	0.17501502114754405	0.395200409472318	0.20204999552203814	9.1E-4	9.100000000000003E-4	-147319.71591774304	0.0	-10324.60372279731
97800000	-157681.20450228418	-10294.984394572337	-147386.22010771185	2.5702437893783023	2019.9145735622199	440.6433725636272	2.3644973247581724	1.8836809291040688	2.4044025525055184	2020.12032002684	2020.0804147990928	2020.6011364224942	26.88131064948671	0.31019971761780796	5.666355463132594	0.2609482506976208	0.16844607548955753	0.1750404399107818	0.3955652339020449	0.2079676209271983	9.1E-4	9.099999999999983E-4	-147386.22010771185	0.0	-10300.610194456944
97900000	-157689.78931745753	-10289.072138541875	-147400.71717891566	2.572344833779829	2019.9124725178183	440.3900880780481	2.360578497625051	1.8909601473029316	2.414701556407327	2020.124238853973	2020.0701157951908	2020.5938572042953	26.44490364880252	0.31714207118469423	5.704116953923835	0.2585356007085145	0.170518545995727	0.1728447852307507	0.3981010680650129	0.19501368003555408	9.1E-4	9.100000000000007E-4	-147400.71717891566	0.0	-10294.34837904194
98000000	-157633.17367667123	-10269.344784435623	-147363.82889223562	2.5738613129924626	2019.9109560386057	439.4143009184404	2.3524003660692396	1.8843600483759848	2.4280607559934744	2020.1324169855288	2020.0567565956046	2020.6004573032221	26.150157262646772	0.3483480193145558	5.580192052961183	0.2536856175382495	0.1737144761075069	0.17227366125815488	0.4003262450960937	0.1927060388258568	9.1E-4	9.099999999999983E-4	-147363.82889223562	0.0	-10274.340294824218
98100000	-157727.77070452258	-10322.149507681148	-147405.62119684144	2.572808551607745	2019.9120087999904	441.2883030360658	2.361307917772331	1.8766162557249957	2.424458073836011	2020.1235094338258	2020.0603592777622	2020.6082010958733	27.17520554466128	0.33572523922427727	5.741693101465583	0.25635797608012606	0.17194096784991422	0.1763625252944637	0.395338530775501	0.1974819579762094	9.1E-4	9.10000000000002E-4	-147405.62119684144	0.0	-10327.276682729096
98200000	-157729.34007228928	-10320.24001725453	-147409.10005503477	2.576736357493153	2019.908080994105	442.3610339051434	2.3746146367693806	1.8813124906254401	2.4233296427815736	2020.1102027148288	2020.0614877088167	2020.6035048609726	27.68455928798759	0.3585801904860892	5.641017454126184	0.26046548742187886	0.173155068334423	0.17389546360714384	0.3924839806365593	0.19597375410564066	9.1E-4	9.100000000000023E-4	-147409.10005503477	0.0	-10324.520109850535
98300000	-157798.82809056214	-10357.910754936685	-147440.91733562545	2.5909044970202912	2019.8939128545778	446.0117659187389	2.3786810198705433	1.8816343545743435	2.471584267642646	2020.1061363317276	2020.0132330839556	2020.6031829970239	25.253707639085693	0.26572399538457203	5.657615246991995	0.25429434425494757	0.1712770178747859	0.17434632271907838	0.40008231515119314	0.20278729861306669	9.1E-4	9.099999999999951E-4	-147440.91733562545	0.0	-10358.10441387574
98400000	-157801.82234541228	-10409.527296128352	-147392.29504928392	2.5951169347152994	2019.8897004168828	449.99609863599886	2.3781293704312323	1.890458924008389	2.4599505481592274	2020.106687981167	2020.024866803439	2020.5943584275897	29.012972458960995	0.3659358576732835	5.640215819714974	0.2556716541891261	0.17174779598340661	0.17885977255603838	0.39372077727143406	0.2024525832452359	9.1E-4	9.10000000000001E-4	-147392.29504928392	0.0	-10407.850678553024
98500000	-157774.93070637147	-10387.492023463	-147387.43868290845	2.582224104445112	2019.9025932471532	449.0589831959713	2.417425504299862	1.8862557943143068	2.440471583736997	2020.0673918472983	2020.0443457678612	2020.5985615572838	28.873805002886588	0.36313898943313955	5.602761251800585	0.260643491076855	0.1721481851158011	0.17433455480887122	0.3928737689984778	0.2046256515754526	9.1E-4	9.100000000000005E-4	-147387.43868290845	0.0	-10390.300716161099
98600000	-157666.4455387083	-10321.586943909437	-147344.85859479886	2.5820434909267367	2019.9027738606715	441.93980660680137	2.3702916563329337	1.8826497410790048	2.4262684300598263	2020.1145256952652	2020.0585489215384	2020.6021676105192	29.18723598226282	0.3906912504003371	5.576556417953793	0.26136960454572156	0.17240852961674552	0.17580554454771596	0.3904163212898221	0.1943171079672168	9.1E-4	9.100000000000012E-4	-147344.85859479886	0.0	-10324.436050432
98700000	-157763.24076616674	-10392.02708761132	-147371.21367855542	2.5824242890762066	2019.902393062522	449.1865601466914	2.363909137776707	1.8758260115222076	2.4696921869816353	2020.1209082138214	2020.0151251646166	2020.608991340076	28.03142216343643	0.33155836012698126	5.729398004272336	0.25509543958255865	0.17466151955239553	0.17340618905797756	0.3968368518070735	0.20443448363863606	9.1E-4	9.099999999999974E-4	-147371.21367855542	0.0	-10394.807273991775
98800000	-157641.69402555877	-10309.932824817555	-147331.76120074122	2.563351035144536	2019.9214663164537	442.9402587452436	2.3764816596468696	1.8786714953050083	2.433141820516329	2020.1083356919512	2020.0516755310819	2020.606145856293	26.594247696054072	0.3013806886354649	5.547352700943753	0.25824621358904015	0.17207295226715272	0.17404848404052284	0.39563235010328957	0.19776925098119863	9.1E-4	9.099999999999933E-4	-147331.76120074122	0.0	-10316.555815299134
98900000	-157716.88551423248	-10313.4761810164	-147403.40933321608	2.5786850261555068	2019.9061323254427	442.1457534981366	2.3801362903791876	1.8529224596060652	2.4432253815393454	2020.104681061219	2020.0415919700588	2020.631894891992	29.112665228569558	0.37420412022933724	5.778768188315	0.25630597175240344	0.17427226073383292	0.17475971935491771	0.39466204815885114	0.21658170109013594	9.1E-4	9.100000000000001E-4	-147403.40933321608	0.0	-10317.143674322
99000000	-157765.55386876088	-10359.08491318346	-147406.4689555774	2.591830317814649	2019.8929870337836	445.9318711035327	2.379531335759466	1.8767875466179362	2.4253632471495408	2020.1052860158386	2020.0594541044486	2020.6080298049803	27.4758213345776	0.3495511269835221	5.42170525383662	0.25868862563056155	0.17153349967853146	0.17964022010845188	0.39013765458246036	0.20306997052344972	9.1E-4	9.100000000000038E-4	-147406.4689555774	0.0	-10358.826698012605
99100000	-157767.05417324568	-10413.306035540918	-147353.74813770477	2.5772336115454504	2019.9075837400528	450.6051518392024	2.385818834941177	1.8880515620089358	2.443195600456049	2020.098998516657	2020.0416217511422	2020.5967657895892	28.267809655851657	0.35333007233832364	5.47572382864981	0.25957282057093845	0.1730064607905304	0.17453709144304388	0.39288362719549247	0.2033094963199186	9.1E-4	9.099999999999915E-4	-147353.74813770477	0.0	-10417.48281694262
99200000	-157670.71288828267	-10313.413303693904	-147357.29958458876	2.578344934568122	2019.90647241703	440.25263883158607	2.350152188030767	1.884887770846309	2.4293657541212825	2020.1346651635674	2020.0554515974768	2020.599929580752	27.458486025337976	0.35026824626054665	5.655881550310616	0.2587659516094628	0.17582719641732056	0.17468392342149083	0.390722928551731	0.19651177836799252	9.1E-4	9.100000000000031E-4	-147357.29958458876	0.0	-10317.319755209775
99300000	-157694.1878835685	-10286.742152394716	-147407.44573117376	2.574735023012707	2019.9100823285855	439.64849687915125	2.342160984751183	1.8884194572618467	2.40763568873603	2020.142656366847	2020.0771816628621	2020.5963978943364	28.871457129204263	0.39299589317425576	5.7673974126679495	0.257910904704752	0.16883107079465445	0.17574265344524576	0.39751537105535295	0.20173840521478223	9.1E-4	9.099999999999978E-4	-147407.44573117376	0.0	-10291.345773704896
99400000	-157704.7930077686	-10321.154056027943	-147383.63895174066	2.578054566918251	2019.9067627846798	442.7729094396699	2.3636540590617665	1.887333088440774	2.400315211260513	2020.1211632925365	2020.0845021403377	2020.5974842631574	26.850835312947016	0.32591714879151673	5.6151840066852445	0.25815968749792906	0.17153302611422627	0.17397586291079423	0.3963314234770555	0.2062343706556885	9.1E-4	9.099999999999972E-4	-147383.63895174066	0.0	-10325.169778664898
99500000	-157749.05124191922	-10319.323166897457	-147429.72807502176	2.5773705825259006	2019.9074467690723	442.0775942010779	2.342148666595425	1.9325406116504877	2.4256985479117428	2020.1426686850027	2020.0591188036865	2020.5522767399477	25.58562731424336	0.2801910174397808	5.772482121988255	0.25794727280079627	0.16946676404584005	0.17689862545065815	0.39568733770271075	0.2065532208154352	9.1E-4	9.099999999999976E-4	-147429.72807502176	0.0	-10323.556484833565
99600000	-157732.2618353229	-10290.910045823257	-147441.35178949963	2.5839285070012794	2019.900888844597	439.77564740144015	2.3333135300501366	1.897569313300144	2.4308054873006335	2020.151503821548	2020.0540118642975	2020.587248038298	26.19700443891569	0.3082584424031404	5.555907898193052	0.2610018841795148	0.1673834908835721	0.17264103326064073	0.39897359167627766	0.1990541291276887	9.1E-4	9.100000000000034E-4	-147441.35178949963	0.0	-10293.3947404927
99700000	-157662.57509456895	-10304.937832511341	-147357.6372620576	2.581800207296915	2019.9030171443012	443.184975409657	2.3693254000623862	1.897205644952493	2.4597450818004614	2020.115491951536	2020.0250722697976	2020.5876117066457	25.232270735288242	0.2791551163143413	5.7529571852695085	0.2596922633394052	0.16834975348869022	0.17652438942416393	0.39543359374774595	0.20055117832505928	9.1E-4	9.100000000000009E-4	-147357.6372620576	0.0	-10308.05443425004
