# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Dec 07 22:16:44 GMT 2022 [seed=1123589008]
# -beagle_GPU -beagle_order 4 -seed 1123589008 -save_every 10000000 -save_stem 2022-11-17_exponential_fixed_discrete.xml_run9008 2022-11-17_exponential_fixed_discrete.xml
state	joint	prior	likelihood	Location.clock.rate	Location.meanRate	Current Tree	Location.rates.Baja California.Los Angeles	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Los Angeles.Mexico	Location.rates.Los Angeles.Rest of World	Location.rates.Los Angeles.San Diego	Location.rates.Los Angeles.United States	Location.rates.Mexico.Rest of World	Location.rates.Mexico.San Diego	Location.rates.Mexico.United States	Location.rates.Rest of World.San Diego	Location.rates.Rest of World.United States	Location.rates.San Diego.United States	Location.indicators.Baja California.Los Angeles	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Los Angeles.Mexico	Location.indicators.Los Angeles.Rest of World	Location.indicators.Los Angeles.San Diego	Location.indicators.Los Angeles.United States	Location.indicators.Mexico.Rest of World	Location.indicators.Mexico.San Diego	Location.indicators.Mexico.United States	Location.indicators.Rest of World.San Diego	Location.indicators.Rest of World.United States	Location.indicators.San Diego.United States	Location.nonZeroRates	Location.branchRates	c_allTransitions[1]
562000	-4996.637251529651	-701.7638559394807	-4294.87339559017	1.6392888596435966	1.6392888596435917	285.0	0.9394809904016928	1.324983166166163	0.11386815652316022	2.3191743431595477	0.5397695602654432	0.9904634078431349	0.6836592095829495	2.9477289039265675	2.9666819425833677	0.5953399474336845	0.7863959097475799	0.5710120542780046	0.963121583586466	0.7754203947983401	2.7800566399020106	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1404.0
562500	-4952.159942485045	-675.1210136210956	-4277.038928863949	1.5827709677510917	1.5827709677510924	975.0	1.1451604475818014	1.246595378888972	0.2995082670817935	2.0509366064700427	0.8294124677147491	0.614699642096449	0.6845437485603026	3.8693942521905718	2.7195470338086647	0.4367817497568266	1.2240174962438826	0.6405365379892409	0.9584499779444186	0.9890914262143016	2.957956209958714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1334.0
563000	-4999.797712046968	-674.6911372547295	-4325.1065747922385	1.5797146693086592	1.5797146693086643	393.0	0.848714110926863	1.3771703768789174	0.14827129907694936	2.595841448564373	0.9907776192988459	0.4764488311817361	0.6607087937033357	3.437005302945751	2.3231381066194707	0.26889077580317644	1.1463405073044597	0.5536781032410864	1.3528990070501725	0.6614714299085517	3.4368608036423955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1404.0
563500	-5035.21853154461	-729.9889770855859	-4305.229554459024	1.7177775074700186	1.7177775074700123	1272.0	1.2858454702077564	1.5675242417663005	0.1932612243245484	2.8882886352412167	0.46849777440493245	0.3066289372791911	0.4316392099444551	3.302367660674375	2.40093357370407	0.27887579910765997	1.069436490907922	0.9351335915055536	1.4912068725235075	0.9219094560965494	2.9124718807113337	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1409.0
564000	-5025.682294351118	-665.5682912187108	-4360.114003132408	1.5748548790089563	1.5748548790089512	1930.0	0.6717749306168619	0.9791422475114567	0.059519158643730787	1.9644295905129006	0.8085923690382625	0.5251569177181193	0.4392053322965988	2.6688586063129147	2.038104162141673	0.215772496905289	0.898448474704859	0.6412005070217918	0.9243334493035759	0.8338865627445771	2.3348708205224837	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1405.0
564500	-4999.5388776741465	-713.9867254402386	-4285.552152233908	1.667699385157906	1.6676993851579096	1741.0	0.5821293111338973	0.8158948394315406	0.06065690309826491	1.1801136963060337	0.32859607919376976	0.3210999463899556	0.3572526341832543	2.149031416101619	1.383487925299646	0.23437463325041638	0.5265177009064332	0.49450878748065275	0.6387110996325213	0.5827312494886264	1.9990415333905531	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1407.0
565000	-4973.298780419591	-715.2154667719271	-4258.083313647664	1.6678849624108103	1.6678849624108136	959.0	0.4771124216530596	0.9285685341753457	0.1667590219159865	1.6097047193815746	0.477892127781959	0.24605604738775855	0.42986485426550763	2.1379985446450567	1.4259463993420296	0.20127653733516035	0.8186858460978238	0.40506183674912427	0.4905519096725225	0.5358866699785666	1.9187829696156833	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1402.0
565500	-4992.288543373455	-722.1157001665007	-4270.172843206954	1.6749107445032956	1.6749107445033005	1805.0	0.5836264224445433	0.9019160656841911	0.13047836666103563	1.7262882290054782	0.4496303875568721	0.48742786585884434	0.4539981051307955	3.0033092239216033	1.8316503538455604	0.37566456823944155	0.4611036596523159	0.36949648065256613	0.6715488314023014	0.6167967985423676	2.2072471610523814	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1371.0
566000	-4977.196469656255	-704.818726432727	-4272.377743223528	1.6278576085702106	1.6278576085702101	2041.0	1.0150669046659693	1.3386195970514374	0.32449894159116655	2.411166289601135	0.7438263622378796	0.5060462542287364	0.6751910975583122	2.8048343447293145	2.629115737760332	0.3990998401126498	0.8001206657877337	0.5401704839754013	0.5062163320029591	1.1285141599224429	2.974209391851322	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1383.0
566500	-5009.517075098215	-700.6801232603657	-4308.8369518378495	1.6099269940796426	1.609926994079642	1237.0	0.9310750470866934	1.9471569670195532	0.1946134132796862	2.598631414481882	0.630968586186551	0.758679796541196	0.6568439612844827	4.095578850694963	2.41805619611714	0.373828106996505	1.4612329436697884	0.48585275220692975	1.0979284991778648	0.6790030487075607	3.2773840424921565	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1423.0
567000	-5011.996967222764	-716.2309787145203	-4295.765988508244	1.637241500208642	1.6372415002086276	848.0	0.7950822553585236	1.6409583735086857	0.2978136433212064	2.7430734062368662	0.7604990785288959	0.596475847141783	0.8267259055616855	3.4834202802411562	2.4794921219789074	0.4566169441652583	1.4174377945246899	0.8094054266863477	0.9175506071249057	1.221416268608535	2.881671719697968	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1394.0
567500	-5019.971927848512	-694.4718384107179	-4325.500089437794	1.6219843696027818	1.6219843696027825	1257.0	0.728906208946943	1.6040710071546254	0.49359465323764307	2.0485940259693045	0.911373458683943	0.3496961477727317	0.7746161856468099	3.569253232236992	2.221597950463973	0.3380595741089682	0.9480417359022847	0.7182539242471648	1.0980083924671782	0.7760402379677184	3.6236364222515407	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1437.0
568000	-4999.748680487173	-725.3600702310978	-4274.3886102560755	1.6814552998991192	1.6814552998991066	1690.0	0.9651926881934071	1.7584075357810258	0.4041613630370738	3.078454103256327	0.8795011859846608	0.369749198880436	0.9990008956903355	4.803783935215941	2.9951225849484424	0.23472295884686215	1.0756394349089	0.7955919187251966	0.5767246662415074	1.408242567590313	4.032238916753467	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1389.0
568500	-5009.711475869733	-665.7405783142132	-4343.9708975555195	1.5295047551557244	1.529504755155726	2043.0	1.1934144948293266	2.051912207263696	0.5049467197992117	3.2111052229866273	0.8375686062981924	0.831328427655182	1.4933349577986412	4.575579174244142	3.3349459568652375	0.15820803697333247	1.9802884269679526	1.2098489922468676	1.209415468966944	1.2054355175850033	4.198075976743475	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1396.0
569000	-4993.4813423171545	-681.0332046742637	-4312.44813764289	1.581246896408289	1.5812468964082858	1568.0	0.7391580167811013	1.1686688380282848	0.28777449654802995	2.3214125486232677	0.4776647346912008	0.3450103821331118	0.7117817417254805	3.7512361496971764	2.066235568964611	0.2404873486090911	0.9153613491811047	0.28774650614576924	1.074802438702914	0.8958533464063205	3.000800718416059	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1386.0
569500	-4981.0083957889065	-732.6405777651319	-4248.367818023775	1.7311102712476698	1.7311102712476738	1779.0	1.039384178140023	1.312311889158006	0.10593559685064062	3.0491534908298195	0.38417322563370154	0.41462354557395364	0.42447008228802224	3.4114567350169938	2.5511549116903627	0.27532832224788906	1.6323711373986731	0.600427732081996	0.8977669347701622	0.8320913407537709	2.495950882396305	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1408.0
570000	-4943.210054224917	-682.6568911268248	-4260.553163098092	1.6034434120177743	1.6034434120177778	1498.0	0.9606037268639269	1.817239267865244	0.2092736762616041	3.176708249070991	0.987475548630485	0.39502985196502977	0.7378782219683877	3.7643667270820758	3.0287511456865053	0.29836020172834626	1.1051133658115642	0.7007036888362072	1.2339047432889783	0.6016336454196375	3.583253435242691	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1368.0
570500	-5008.033802072757	-697.1748035539105	-4310.858998518846	1.6035194980252732	1.6035194980252707	1807.0	0.7605887094158095	1.2819552473195586	0.1977040382312158	2.169020911607502	0.7541910669111751	0.691378629410224	0.578944313501054	2.8559513445678304	2.3193465322052984	0.28024021578324393	0.7829219189377037	0.5554070004305238	0.8382357010070828	0.804888287535805	2.5037250594168854	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1394.0
571000	-4995.689477275858	-736.8839789079367	-4258.805498367921	1.7234335585973375	1.7234335585973377	84.0	0.6375205002059251	1.5534139783081098	0.17162331422886737	2.7840925132131815	0.3818152422116779	0.61474564897928	0.6075586529345977	3.643913205458465	2.055364983894791	0.26698370857071607	1.1435890241559588	0.41671505148831484	0.9288197405137806	0.9212910375528646	3.103490181774507	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1423.0
571500	-4977.367534700704	-667.83320218136	-4309.5343325193435	1.5545246880270973	1.5545246880270889	1295.0	0.7300205244339535	1.2263588690104679	0.2634558186558115	1.5992557156203118	0.5881934856684273	0.37540559301554666	0.3159448307967709	1.8135939052628822	1.918554088074433	0.3472867670655983	0.5805652697749223	0.40295968414635236	0.5478705477010316	0.7924628874702534	2.12513746317325	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1349.0
572000	-4973.823669863765	-729.6183868411122	-4244.205283022653	1.7048875962616388	1.7048875962616348	1826.0	0.5312367673920867	0.9153030391296456	0.14902529209984233	2.1054328064816024	0.3173841712775477	0.4076194611101944	0.4280895693522637	2.3035515352450493	1.6782415115845855	0.20577387493901628	0.6296862473841531	0.42793473769560664	0.5300730656714042	0.47868310368361167	2.189275581183745	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1405.0
572500	-4983.32492670561	-652.6948818960819	-4330.630044809528	1.5630723183029247	1.5630723183029231	134.0	0.4726589185851624	1.1156885036548299	0.27844562414605784	2.394817651586117	0.3736269076825655	0.28285550157076916	0.42132099372605114	2.8390261843552578	2.043173766594688	0.30167415566050804	0.9703873696517279	0.5463399946814842	1.1128921552549977	0.7104530512331471	2.339485342152414	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1337.0
573000	-5037.588841213062	-678.8845634386116	-4358.70427777445	1.603719954817516	1.6037199548175227	430.0	0.35792627138224825	0.7499285049053911	0.29205493995408227	1.660071870248116	0.563941185827611	0.11793178296476477	0.385724175965374	1.8608303643359043	1.5182030462711145	0.30865299202481616	0.8568424152024768	0.5291343818531425	0.6602029938318296	0.42550117415965927	1.887172944666072	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1402.0
573500	-4956.442781938316	-686.77628529046	-4269.666496647857	1.6472086943430524	1.6472086943430522	1875.0	0.47983944928785527	0.9873513464077355	0.21403302548520953	1.9251503670890369	0.45694792872519513	0.17656756376946434	0.5616820880370571	2.131031764509881	1.6172649095740512	0.20936115473161887	0.7594880643078372	0.5528571159389921	0.8023413217885067	0.6449910905838957	2.4593927523545864	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1381.0
574000	-5010.5133947803415	-687.4248024670131	-4323.088592313328	1.6171803685287867	1.6171803685287873	963.0	0.45655944316817626	1.117180260142794	0.10439891717724066	2.3876710998099533	0.7147475639902525	0.43731989212466776	0.49094021952790773	2.520823587566761	1.9346108297910156	0.32085259636067215	0.8087665383621915	0.5160677741242642	1.348941136529303	0.45195024716088206	3.2450830452421235	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1395.0
574500	-4996.719271042904	-669.5012718724588	-4327.217999170445	1.5479450461003066	1.5479450461003115	2064.0	0.6879632448962537	1.065474145618857	0.09744031117239668	2.3564777575483444	0.5884946616957414	0.34334386813411405	0.3620222951380671	2.6916435258442566	2.444886148124112	0.41182930858496414	1.0827518327095134	0.40551008728234983	1.0232590954471033	0.9130881187167441	2.929893783089784	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1413.0
575000	-4970.491962665351	-705.8711659649509	-4264.6207967004	1.653827380147572	1.653827380147576	1357.0	0.6696229288905954	1.2728388907344017	0.18662595552259412	2.0518664886452718	0.5746841242488593	0.2810262167064355	0.6820577792829878	3.170093243353516	2.264052555097627	0.3168110698685631	0.9891219896316752	0.5574064178604181	0.8215268251402644	0.7157197449147693	2.714140781862478	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1385.0
575500	-5005.156079708132	-662.1736536608236	-4342.982426047309	1.5194340096056842	1.5194340096056718	848.0	0.6559863546775433	0.9592170048074019	0.13640384793647012	2.073664719198646	0.6311181494234239	0.5808010295986125	0.7730201232401057	2.876786834933979	2.1378821150832694	0.244454466962801	1.0369431511366385	0.5644624008553246	0.9556386607027831	0.6955324104521959	2.6406048217700246	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1403.0
576000	-5030.545006210265	-710.5771315210907	-4319.967874689174	1.6642067651991337	1.6642067651991386	2128.0	0.973323058296034	1.7388644602054737	0.34790208954700336	2.313087871736101	0.722167627132614	0.6934176928154572	0.6130283428512051	3.250118991654525	2.400970860652174	0.3411304489151891	0.8888554104257098	0.5014679407989442	1.1504932275189963	0.8956275519392726	2.8392086611927008	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1423.0
576500	-4974.690899311558	-677.1122689210166	-4297.578630390541	1.601460375577428	1.601460375577439	1524.0	0.6658886959068119	1.7428610157962685	0.1833279633839217	3.225114498066158	0.715610619788357	0.35852281187994955	0.5179021976144315	4.264955424116206	2.505786784022308	0.5814930202345798	0.9849116154721195	0.7437235342415707	1.0625327273271556	0.8751749740604075	3.219226187835417	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1352.0
577000	-5018.578248424111	-688.8939756689753	-4329.684272755136	1.6029346420420563	1.6029346420420632	1856.0	0.7400360891382429	1.4849824300069956	0.3150042353751339	3.2505928105573147	0.7123964334111059	0.3178821487362195	0.5662108072555474	4.136910514325923	2.4848994752585853	0.16052281719073333	1.8139814067619913	0.6517806028229126	1.3826890531395029	0.7727420144296598	4.341814000825651	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1429.0
577500	-4985.544917654978	-716.8580256739413	-4268.686891981037	1.6543206100850174	1.6543206100850165	174.0	1.2593858344883497	1.6264918427457775	0.17349088902138132	3.6852149549990783	0.6381247260990855	0.5041903303312713	0.6119912360278144	4.967584590031361	3.48520361020162	0.5074650891972465	1.578564283332421	0.5802815488420013	1.8735179845643228	0.7566436713256987	4.979611684231437	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1445.0
578000	-5007.497682438035	-697.1559428060076	-4310.341739632027	1.6024447073536296	1.6024447073536368	1245.0	0.5216027654009825	1.309159828462574	0.23750831719241916	2.0442669145263825	0.49116102991472443	0.667682946733986	0.6089992046123259	2.539280432721939	2.1614167805865168	0.4853972490340465	1.0281663659257954	0.270189916692354	0.7233694226702825	0.5856380594460586	1.9819700360671795	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1363.0
578500	-5004.263631415348	-665.7120984438744	-4338.5515329714735	1.5327105990707846	1.532710599070788	1235.0	0.44790175785579106	1.0665969327843352	0.2627195018879571	1.7560992982883623	0.3252592509785049	0.40355935908482865	0.45461211062428436	2.1525372474338647	1.5505065314223208	0.34217099116239424	0.6400652649795368	0.2598399670999756	0.48959014718514693	0.4476069149275349	1.8360196406802562	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1368.0
579000	-4963.482776537388	-691.0243324144551	-4272.4584441229335	1.6047713273769506	1.604771327376952	260.0	0.5392233530346371	1.0594109213736453	0.14418839258326568	2.1711813187811924	0.5411835553694543	0.6135883355812674	0.5890753177774926	2.344421959880675	1.861470549374189	0.3219182418280136	0.5401640854122672	0.5698661485696496	0.43523274743955925	0.8155704950272413	2.4031014857772153	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1367.0
579500	-4986.790790882407	-686.2067148019919	-4300.584076080416	1.5947249569575084	1.5947249569575104	462.0	0.44452268268694156	0.8610246330239997	0.09593459024226991	1.8226179680182704	0.615000307294502	0.5844563997895724	0.7617302266037087	2.415548004645011	2.0320427547585926	0.37584264029173636	0.8217514044275666	0.336371063512478	0.6675734762214405	0.7083933819994355	2.048721275894039	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1403.0
580000	-5006.940605898632	-684.1928190540578	-4322.747786844575	1.613794457965562	1.6137944579655705	963.0	0.5047382230600032	1.1041129112151604	0.03042492102880018	2.1200993829056998	0.37879460732177256	0.47461559976654816	0.7615439422251618	2.3449443746747405	1.9176336055627545	0.22840397271328308	0.8925266391699983	0.535786959563365	0.8920127941453571	0.4536137701102262	2.3796012161815816	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1410.0
580500	-4996.727293510653	-735.2478487875561	-4261.479444723097	1.7077122695162488	1.7077122695162497	956.0	0.8642367748248686	1.294672248709165	0.10339885264773238	2.262078424066536	0.40604432726201334	0.2776178390506305	0.586942191343052	3.09552858085562	2.0560873459836118	0.3970533143651459	1.231873256658411	0.29960356955268497	0.9526018525829785	0.6913496160866058	3.0118111521646957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1413.0
581000	-4991.442997141599	-693.4678546339615	-4297.975142507637	1.6180909990479104	1.6180909990479042	1842.0	0.8030629521262601	1.5491716243949074	0.07183389933821797	2.6452392101393407	0.922677738242069	0.4429428760640799	0.8666550158500318	3.430391296844858	2.463507141117199	0.625771064707697	1.0023823143017916	0.7364175163476951	1.2416503373754735	0.958205157422328	2.863745000333208	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1379.0
581500	-5013.031850024868	-661.7928299017404	-4351.239020123127	1.5416387653865204	1.5416387653865158	985.0	0.9019058499562113	1.3082314340485057	0.10086754021762094	2.1690969394813577	0.6083172005289843	0.6040736168837	0.8839489845560171	2.901487503471983	2.422933715723888	0.4614324524917451	0.8160468829471584	0.5114561940768675	1.2373090671752454	0.7176210348868383	2.309491194016584	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1363.0
582000	-4998.081328442469	-692.6896742102582	-4305.391654232211	1.6144235700448464	1.614423570044849	1269.0	0.45366048936223735	0.942618578554274	0.19146055286517535	1.570666909909037	0.605108429114813	0.5618083367667533	0.4455234695003359	2.2478939842131935	1.4913164608462153	0.2368564238783758	0.5767076887525167	0.4266084415723909	0.6010090230422934	0.559623841994533	2.3416070878978394	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1404.0
582500	-4995.488127394372	-721.7574725057302	-4273.730654888642	1.6660410932609087	1.6660410932609147	2153.0	0.9421179692703007	1.1671316331157904	0.22388519010922098	2.1785217682976006	0.7638571604561316	0.4393380468623458	0.5649738073695403	2.9397802667864097	2.140788826926743	0.2070731794844418	1.2066916533804477	0.5300890424409437	1.0491473785197818	1.037809923770925	3.403963124397421	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1423.0
583000	-4982.848652951412	-687.3203199287096	-4295.528333022702	1.6345945476871766	1.6345945476871806	1645.0	1.121411194873977	1.788895842090917	0.1619626281213123	2.551304807784926	0.40781152780747193	0.3905331994898693	0.40378797797408217	3.7311073979423743	2.918969772387276	0.5557650866948246	1.3115936865564266	0.707603979059525	1.2402991614923484	0.9258571960279678	3.1814317129820617	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1379.0
583500	-4950.955970774177	-697.2789225387266	-4253.6770482354505	1.6257644203646102	1.6257644203646004	1205.0	1.079223563846914	1.9654852955264166	0.40139908336757846	3.8197670766010745	0.8010250425235189	0.7535239469924848	0.638316851794952	4.597947458666461	3.3445325358317635	0.28943320542966855	1.7334444478209459	0.678093224851384	1.5022814890567315	1.071423116388161	3.6508625935738186	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1390.0
584000	-5000.8400718778885	-658.3291856681309	-4342.510886209758	1.5088205973853437	1.5088205973853372	405.0	1.2138084605945458	1.6560066754118052	0.3518932407713597	3.148574814711315	1.1102019496236142	0.6889243385816134	0.6022947463185241	3.9629014779096328	3.472292391418648	0.4320601959372107	0.9833829311920421	0.49741496539973507	0.9154216870433708	0.8684361344744705	2.9913254775259572	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1395.0
584500	-5003.238368737248	-700.6472604514855	-4302.591108285762	1.581562640802654	1.5815626408026475	738.0	1.0919203033334584	1.51331586430205	0.2547845404562652	2.6405391417488198	0.6214003740088972	0.8179144015254554	0.7046181825311567	3.49020943383678	2.688852895063033	0.4110308853945578	1.4465543239930987	0.9329315587193153	0.8289876779138655	0.9030383754435245	3.372364162902415	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1356.0
585000	-5016.265377056837	-703.5203463712065	-4312.74503068563	1.6155821989275787	1.6155821989275692	1689.0	1.1670106295957443	2.3516457447748063	0.2356088778069206	3.678699745390246	0.9724148517432185	0.5612621465684073	0.8526819633941339	4.346053859158355	3.552445736754324	0.38843643030121827	1.6718638479761327	0.833508223992887	1.3480860711520624	1.2010497031113436	4.369148174353469	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1380.0
585500	-4966.247094529919	-723.4924868340142	-4242.754607695905	1.6515762014482736	1.6515762014482722	2022.0	1.1734998104746341	2.1011731565024365	0.2872001244516044	4.845726711490356	1.4900208163086164	0.9383325657626213	1.2121769694695934	5.38592165146017	4.420686522826287	0.6135920680479175	1.6518910606169426	0.9753080051877133	1.9931732361628585	1.7331194360502131	4.772508439978976	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1389.0
586000	-5009.877506970437	-737.5658316813302	-4272.3116752891065	1.696049943646741	1.6960499436467475	404.0	1.4124269872733874	2.962354312188558	0.3732962837946961	4.382457202955332	1.5157695064847259	0.7983292740752969	1.123898425241552	5.220819459289104	4.523223231012327	0.6571892523666526	1.5638779825890599	0.9050253938863789	1.5566454950426383	1.259167465526908	5.163566350425403	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1418.0
586500	-4992.857641289407	-700.6894413540816	-4292.168199935326	1.6280572223264005	1.628057222326408	1271.0	1.0884848731611194	1.6632567547306023	0.4367578441442396	3.6305797973897413	0.6294311154040493	0.46541042119848636	0.7348832080752089	5.555095938713908	3.485293639076027	0.5622377365779435	1.7155671795142238	0.9891551819689368	1.9690183457952937	0.8006370740987918	4.311584099636341	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1452.0
587000	-5022.999167814432	-701.4194384439965	-4321.579729370436	1.603022060189328	1.6030220601893312	1133.0	1.4482303721410978	1.754639625617427	0.6728664593861688	3.1707038153497114	0.9306563843501953	0.3695462697631129	1.035401827846065	4.821880089885182	3.3403174140752334	0.6546140294603521	1.31216119780713	0.5975122069658589	1.0247323914276398	0.7425697948921891	3.1822539726246926	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1370.0
