# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Sep 19 17:51:44 GMT 2022 [seed=11235811932]
# -beagle_GPU -beagle_order 4 -seed 11235811932 -save_every 10000000 -save_stem 2022-09-08_exponential_fixed_discrete.xml_run11932 2022-09-08_exponential_fixed_discrete.xml
state	joint	prior	likelihood	Location.clock.rate	Location.meanRate	Current Tree	Location.rates.Baja California.Los Angeles	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Los Angeles.Mexico	Location.rates.Los Angeles.Rest of World	Location.rates.Los Angeles.San Diego	Location.rates.Los Angeles.United States	Location.rates.Mexico.Rest of World	Location.rates.Mexico.San Diego	Location.rates.Mexico.United States	Location.rates.Rest of World.San Diego	Location.rates.Rest of World.United States	Location.rates.San Diego.United States	Location.indicators.Baja California.Los Angeles	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Los Angeles.Mexico	Location.indicators.Los Angeles.Rest of World	Location.indicators.Los Angeles.San Diego	Location.indicators.Los Angeles.United States	Location.indicators.Mexico.Rest of World	Location.indicators.Mexico.San Diego	Location.indicators.Mexico.United States	Location.indicators.Rest of World.San Diego	Location.indicators.Rest of World.United States	Location.indicators.San Diego.United States	Location.nonZeroRates	Location.branchRates	c_allTransitions[1]
778000	-4974.34632149362	-705.962190547589	-4268.384130946031	1.524592302671307	1.5245923026713	1187.0	1.3590994661532116	1.9882853258359277	0.050146738849035526	2.392708078564034	0.6364912579385514	0.5501297142229985	1.3722165477890507	4.106700224578256	3.586896486660813	0.31916908097707336	0.9062098125769857	0.8237155232937505	0.8199085091083518	0.9733374562373777	3.5347512138297654	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1429.0
778500	-5023.703789763006	-640.7951066601337	-4382.908683102873	1.3928319494548882	1.3928319494548864	1325.0	0.8681932714928888	1.5103854058655914	0.1141531853326423	2.200281119989533	0.6766233992522824	0.47582362604828726	0.6257187374170702	2.7952520517357007	2.7435627222065615	0.41558753942691723	0.5142747705959027	0.4858307577047542	0.672491319362729	0.7512219347425296	2.6164388979106796	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1365.0
779000	-4988.257611128667	-691.7623259982443	-4296.495285130423	1.5155582953206987	1.5155582953206985	938.0	1.143740716245438	1.8260606039686407	0.23022716148413017	1.880312753877906	0.7289212368599289	0.5735712110245493	0.6089643417445574	3.0977784048812693	2.3997213316148156	0.32427944267465414	0.5575499414215273	0.6610846689786786	0.7229933833228169	0.8289909131977138	2.8969135377583277	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1375.0
779500	-4998.463197902029	-686.3936419053503	-4312.069555996679	1.4988020930326114	1.4988020930326076	1306.0	0.8766509089068842	1.150036251388961	0.9898583978600999	1.7658992399972029	0.5000687091681112	0.3561058262767827	0.7897729775605653	2.1157704596312827	1.933573778378493	0.28814260419783727	0.3662518503992676	0.45087811273158185	0.5969933243168675	0.6531104171512175	1.978811954096014	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1387.0
780000	-5018.673286798664	-676.8512896368995	-4341.821997161765	1.4637173922439934	1.4637173922439912	1153.0	1.1130499219428733	2.3606798038751156	0.7529249415349643	2.0535312520786575	1.1829521779647667	0.5431228818711925	1.0250172900068237	3.3611176843738395	3.17248449149193	0.49969255617435837	0.5243858672088847	0.2725757719662582	0.7025554302686092	1.24813116854344	2.7539121093108507	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1325.0
780500	-5017.807075937222	-677.4975999184948	-4340.309476018728	1.4810582598024393	1.4810582598024313	1359.0	1.1686408670694728	1.3826284377806186	0.2934842291461794	1.6735256712584825	0.797607797809191	0.6883751740366413	0.2965004108056699	2.979675675800157	2.7243178838797153	0.05646671448269305	0.24244352230966895	0.9904489755035729	0.6606712463279641	0.8977906178825082	2.6114805988357626	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1400.0
781000	-5003.562953296505	-708.4078736272327	-4295.155079669273	1.544173614318663	1.5441736143186535	1239.0	0.9626947112794887	1.2944186779454714	0.05163755056303119	1.3792715866104255	0.7363279578442942	0.47142243287387847	0.7151422528785153	2.200950445059236	2.400275162110138	0.052357568095154454	0.42097952690291757	0.6138067416507766	0.30441495849726063	1.0900861790657486	2.2079739497225623	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1448.0
781500	-5001.575360877934	-699.3055663407405	-4302.269794537194	1.55450381882516	1.5545038188251612	1195.0	0.7318547544827527	1.188694483439437	0.08685775120350772	1.411944928568225	0.454372083726832	0.14463599796686108	0.5785754789597807	2.066309058867362	1.795424483382354	0.08491264816714073	0.36253650508881424	0.3220389190023237	0.5051847822690433	0.7722338610427796	2.211146697685024	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1401.0
782000	-4998.361763317105	-720.090402219374	-4278.271361097731	1.5975662617143283	1.5975662617143314	937.0	0.8519892300361871	1.056730867402287	0.1774282570197445	1.643138626398573	0.493745775729631	0.2307949199556102	0.42334753502419903	2.1737327063313274	2.107555800621126	0.17184075811011898	0.23221205626403188	0.5828712423848069	0.3315969686454851	0.7757351920339911	2.056255390462617	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1427.0
782500	-4988.256878874007	-720.1118041473148	-4268.145074726693	1.5585900645630117	1.5585900645630129	843.0	0.482186311590013	1.1396718571076139	0.06857393560794808	1.1154456187014055	0.4244662967882069	0.3678436018674602	0.48277272224416923	1.7394892254530583	1.855802266373831	0.21937740713978263	0.3872718228799174	0.3898969483039016	0.3161029121486818	0.6195491777618113	1.7652729583678572	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1439.0
783000	-5069.593089596101	-705.635136634143	-4363.957952961958	1.5388788864489458	1.5388788864489438	918.0	0.6622556753508841	1.150980236078711	0.12687469178752775	1.5790486054399109	0.6565058973041707	0.42664204261494826	0.27301263066271536	1.9248022455920482	1.7754830194421172	0.13102562695463862	0.4096720187828681	0.21119157727079324	0.4634874535235924	0.6813444995870089	1.6644162904433495	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1417.0
783500	-4984.683800577972	-656.6730938990411	-4328.010706678931	1.456804922947828	1.4568049229478237	76.0	0.5872511746732088	0.8722564436366761	0.19603481069999792	1.5272798332315447	0.5465128467214823	0.28854334680477484	0.4527155345969363	2.3526851705701795	1.7666995727921477	0.2571227274928453	0.35384467256197194	0.40916776359392265	0.5068139157774114	0.6725851249878404	2.021136621021332	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1407.0
784000	-4987.550661079267	-672.7691923300785	-4314.781468749189	1.4714186697690064	1.4714186697690033	1304.0	0.636776434631193	1.1599208554936007	0.1183209495181096	1.30228628313231	0.45491959518955344	0.3741436061140604	0.39804179383739635	2.197245544195807	1.7310294457650461	0.1602792964333701	0.296564236410787	0.3674390839135735	0.4537154598539582	0.640865846182895	1.9685227835984436	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1405.0
784500	-5030.272876502156	-671.9001388887624	-4358.372737613393	1.4365403092233957	1.436540309223402	863.0	1.4969415274803692	1.791995899277524	0.15674373699440095	1.512439233631694	0.6781846582407499	0.3761793258487319	0.3202324598659952	2.647793231090454	3.30272747565355	0.29238317339972314	0.6505317735391919	0.627774097824444	0.6275180278799721	1.0555510155333467	2.5928586642052265	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1409.0
785000	-4966.925397261552	-724.6836982840421	-4242.241698977509	1.5754964229766688	1.5754964229766717	1019.0	1.1242716725545288	1.5365272842983426	0.18605500026620583	1.6197622505211213	0.9107630214550889	0.4921516192947434	0.815615504621105	3.302006884950479	2.8304750958916585	0.282356756366837	0.5536777203665942	0.5408047146975173	0.524097111132519	0.9303287128660702	2.79349394940195	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1379.0
785500	-5028.318706684571	-701.8964922381026	-4326.422214446468	1.5405832098565297	1.5405832098565273	235.0	0.6557542120268425	1.4633325373503623	0.17067687246074878	2.0573883559265522	0.9298136249935195	0.30998487385862716	0.4747334345033004	2.6571450179432237	2.412275116564381	0.21571673267782876	0.7113543811624947	0.41472538367429296	0.9174145632729624	1.0149911984111388	2.7206272344003715	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1402.0
786000	-5013.339597183224	-712.8711876854343	-4300.46840949779	1.5549373674000795	1.5549373674000795	205.0	0.8730067592786656	1.7594820555244381	0.25419006652500886	1.6336984893389217	0.9451927649818522	0.5748636242427999	0.6136438392714929	3.046498108677255	3.019778470722237	0.2578460904799236	0.4854638967679771	0.70983233030418	0.5688872215234672	0.904830461495884	2.1063690251192155	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1418.0
786500	-5004.321206224988	-730.3983532756503	-4273.9228529493375	1.591526250355995	1.5915262503559853	1327.0	0.8752639947817554	1.2878141127319445	0.150839062760881	2.0987474782821387	0.5354918200440173	0.8539452652156296	0.6394253785155647	3.2262459050901984	2.7101273630598754	0.3664057077955099	0.37942076120427176	0.43319263583541184	0.6699377883153353	0.8670294054655524	2.505155952844959	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1402.0
787000	-5000.576331477005	-652.1796934040985	-4348.396638072906	1.4014296417071748	1.401429641707166	878.0	1.2218008489504137	1.9413229956401217	0.10582189447961489	2.4501258524970466	1.1593967728903987	0.749973004681685	0.67947170733307	4.033829033183033	3.243538580190773	0.4165802307176293	0.6270111764714762	0.5706327369946994	1.0343209808429172	1.1729055496206373	3.3744826431656585	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1384.0
787500	-5008.938013122936	-693.5666458286765	-4315.3713672942595	1.478882656132934	1.4788826561329294	351.0	1.33070666957402	1.9064499750836004	0.09029888664553402	2.0745689587999	0.9268005005538382	0.39243979968654963	0.5177698892464448	3.3855255138480995	2.6633144010867555	0.35905670868038647	0.6464160984827826	0.8819470964987427	0.7622072370752611	1.0308810157441184	2.8860752757849797	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1443.0
788000	-4990.8035058691585	-674.848974221693	-4315.954531647465	1.4809905201450193	1.4809905201450149	994.0	1.1059300049592107	1.2520327029424123	0.1011686687156486	1.727255578289705	0.7437765875960343	0.39866134200481507	0.5892655139478016	2.2067248372318184	2.0753786636546305	1.4351593476568056	0.6671219447098724	0.3433313150842096	0.5292708516733798	0.683797657486014	2.4478066114075463	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1406.0
788500	-5029.771594346626	-678.692384033457	-4351.07921031317	1.4762862619388695	1.4762862619388741	1039.0	1.20724020717517	1.3412321742510822	0.04762378531382458	2.143569867349433	0.7359695269850581	0.5781133060091285	0.3136956578157961	3.298392127223818	1.98576954777536	1.8072967642825704	0.4680726610612943	0.7032861672261642	0.8602780472134521	0.9087810144642732	2.7358463343684267	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1409.0
789000	-5020.69591318699	-654.1219563584328	-4366.573956828557	1.4244751015846484	1.4244751015846466	1284.0	0.9339127456173592	1.752286589937675	0.07843512260917349	2.0679871574938264	0.8090102961564446	0.5659214325585163	0.5478073639320057	3.0912338457631843	2.9621864208787576	2.3200479207412994	0.49387915171870167	0.6137857874858379	0.6759455515527392	0.8188435349520952	2.419130732809291	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1440.0
789500	-5003.148460931003	-676.496822671518	-4326.651638259485	1.4694620485534984	1.4694620485534966	1362.0	0.9589065795922688	1.3831308514560154	0.05906295931995973	1.5760196475325712	0.4453976505542999	0.5017505686203494	0.6498458753289891	2.068938288870438	2.468525179442484	3.4262748547626156	0.24267121663716504	0.45780612276279303	0.43590797263969583	0.5826606574983741	2.2545073679675753	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1414.0
790000	-5018.806406892525	-658.7599047478058	-4360.046502144719	1.4325160683616454	1.4325160683616427	93.0	0.5953233573470932	1.200867021831042	0.24587355588916018	1.6389398212983082	0.7488964946358034	0.47758881139653137	0.5758641524549623	2.918448638322238	1.8736648342370616	2.5270993971662286	0.5736956815169767	0.7083087532962086	0.7644744433707958	0.6859464629658747	2.514665690319412	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1399.0
790500	-4985.714237595879	-646.6721802445318	-4339.0420573513475	1.409240457406286	1.4092404574062798	537.0	1.078337887271456	1.4051454895686464	0.2297065704639611	1.874806504910245	0.473460867726075	0.36652383806202965	0.396068853491498	2.645173350584427	2.3488860817328456	0.9068834790453757	0.5888144459000689	0.7089205350276343	0.44220840315583027	0.7892798129254724	2.347511758769791	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1366.0
791000	-5014.81439608632	-657.47077611335	-4357.34361997297	1.4448970685369404	1.4448970685369433	953.0	1.2313142674281363	1.719479003346524	0.19811263164018195	2.104254297238775	0.8142220421944869	0.5152151747373602	0.401518984914093	3.2476234539771167	2.9093097523953757	0.20793596656470745	0.5984554181824535	0.6020699225349396	0.7513297316613871	0.9372775421951435	2.3132403759089057	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1391.0
791500	-5004.778813987786	-678.5921332661256	-4326.18668072166	1.4606674315801924	1.460667431580192	858.0	1.0209146689664204	1.5945667497370215	0.12990480493496825	2.017241529608387	0.6262169779412123	0.5227085764104776	0.4476478860075859	3.0542716607292695	2.8206029672990005	0.36847741333433065	0.4012252654382223	0.7705928218166239	0.6402436765421597	1.0791990093776729	2.6214398195005275	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1387.0
792000	-5019.846179849393	-713.1912875268335	-4306.654892322559	1.5430404684878116	1.5430404684878185	1014.0	1.1879433044840928	1.1955254008025373	0.22099769040234007	2.0827308939878417	0.5709193071637099	0.6395993518306647	0.6157677017351059	2.9876711735616195	2.6736769618778546	0.17139877213771454	0.6861038078480259	0.6022143198794584	0.4586750289258564	1.0581834047706096	2.4960065798841677	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1405.0
792500	-4984.739699156223	-675.8484837806483	-4308.891215375575	1.46708330048995	1.4670833004899484	363.0	1.1749564294318604	1.276208818683775	0.11378439534415008	1.642118242021111	0.7387948964460889	0.8318731052647814	0.5169112273026197	2.5391670602882823	1.990613885979302	0.1586366580167476	0.31937846024516553	0.5545893927862195	0.5591891667035325	0.8541042860914828	2.415872484632962	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1371.0
793000	-5005.021991902935	-724.7758489121429	-4280.246142990792	1.54470068533042	1.5447006853304233	399.0	1.655931434879521	2.1099023286830545	0.1229939475584517	2.4492898468360234	0.9639249409573575	0.5404390494616841	1.0561640741914096	4.206727864596791	3.5506508415191798	0.16613525311589858	0.8453174674806759	0.8666384222765188	0.6574635557658045	1.3000278947434827	3.595123366236519	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1429.0
793500	-4992.044304188351	-699.9447162983832	-4292.099587889968	1.508150170324716	1.5081501703247187	377.0	0.7688101045418514	1.5616524761012704	0.3572945523453657	2.0352185628734043	0.8724860120414903	0.7122769332207366	0.6414611021772638	2.775084416768581	2.867569916751755	0.28110372234650377	0.3836690992665924	0.37138694682703177	0.5598756484874179	1.0011072323213803	2.78254972080862	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1413.0
794000	-5019.910374645739	-688.2737459096896	-4331.636628736049	1.5022595141010855	1.5022595141010888	634.0	1.0629093399954868	1.5541697462468296	0.30520485244951717	2.2769286631625896	0.8730835315971214	0.3926904356374143	0.6702226506723613	3.6094318112724766	2.83461544049315	0.2516655184432096	0.663156863038649	0.7828488105171214	0.5851887410162969	0.7605965911165778	2.881433781461082	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1365.0
794500	-5054.194668965857	-700.8190191692502	-4353.375649796607	1.5115944904552725	1.5115944904552676	1034.0	1.489076279551862	1.8450838824015618	0.379849593899909	2.9242947452001293	0.5791790059584572	0.6619615775675775	0.9549184519724552	3.537442445204264	3.2348146440504797	0.15031262762720338	0.4246267017838368	0.9059973554408273	0.6065320438686372	0.93163680291741	3.109329474014852	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1417.0
795000	-4998.401901273612	-709.7819817080045	-4288.619919565607	1.5410618390000497	1.5410618390000457	563.0	1.286469326305932	1.926724448816774	0.2972411741544343	2.3663641415893464	0.7908012859069848	0.6289486121498664	0.7751632225236808	3.2022456912471364	2.8932360764309752	0.1403763716638493	0.5540417063380844	0.6979719794634275	0.7381984572236174	1.3058638279792962	2.4827535066847366	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1359.0
795500	-5047.021463963359	-697.4062486638659	-4349.615215299493	1.483255042217043	1.4832550422170476	243.0	1.486238229842064	2.6992057155089237	0.12158003100396167	2.7405047413952537	1.1981932395139059	0.7242784643008968	0.9639190549079467	4.7017309418403235	4.452387455585147	0.3726035015782193	0.7783419894601588	0.4189487195740487	1.2311159636110878	1.587650259501623	5.048887784775743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1414.0
796000	-5000.423790557185	-718.855587504367	-4281.568203052819	1.5445063681178266	1.5445063681178277	958.0	1.4267186322504948	2.3622044725045956	0.10414858834191697	3.7720701845272417	1.2253497137422635	0.817398252040031	0.6589168618982001	4.738948434709825	3.9105607804502354	0.15387497277301113	1.1189182445841954	0.9917043012556013	0.9663071964668173	1.4705316435737783	3.8126485396257754	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1415.0
796500	-5005.933183768346	-712.6490747859623	-4293.284108982383	1.5690142227119916	1.569014222711995	586.0	1.160048862061619	1.5745672307326808	0.15828303714006076	1.6404929935629462	0.7787277699681914	0.43825352458508543	0.6161435090391388	2.949022160506754	2.626497936749492	0.2709673791802846	0.5597545457961993	0.5146366411891593	0.5715676329633935	0.9198621799037352	2.253923220518602	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1376.0
797000	-4960.8757690095335	-690.744642849882	-4270.131126159651	1.5152605276200959	1.5152605276200939	1392.0	0.8679311891902209	1.115727461042543	0.09068384886336645	1.5867299060816649	0.6223073470306735	0.47740689267743924	0.4437558951457471	2.351907282574095	2.4287494604701347	0.2334126557319096	0.5494361116573646	0.43533439319529693	0.4449356850872575	0.8708498636158956	2.372135804082321	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1379.0
797500	-4974.561857841238	-689.276086995746	-4285.285770845492	1.4894044562579478	1.4894044562579467	156.0	0.7651773340608726	1.2571892761684795	0.11648450272515146	1.8468552906188154	0.6253834779963645	0.1747142840669582	0.39495994706578075	2.6774676177714776	2.284590717140823	0.2087848969374276	0.6431448465450165	0.45933690231812546	0.6549676072663577	0.8350551845228147	1.9108689344265617	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1381.0
798000	-4987.370098181498	-710.5857802681674	-4276.784317913331	1.5441810594552072	1.5441810594552015	964.0	1.1249048695554216	1.2559024806243813	0.20934868212538527	1.7149880190551727	0.9284695472947616	0.43537890690802034	0.44338564631391647	2.6482392761255515	2.27947130642643	0.2013857998060397	0.5540181793873058	0.5555598966610708	0.6821318213257853	0.9294842425817922	2.395202089215597	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1387.0
798500	-5018.391048350244	-714.2146784211209	-4304.176369929123	1.5203556876662947	1.520355687666301	1268.0	0.8964612946017967	1.7176959340209186	0.1933326096481526	1.8723752774210751	0.6814601207696316	0.34645432589484065	0.8089288596503217	3.0500398658863297	2.632808407596094	0.13379824936224544	0.7520351037660135	0.5890065687297612	0.9657420385718528	0.8679384215280981	3.2182735118436727	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1422.0
799000	-5020.980742239548	-719.0852109784312	-4301.895531261117	1.5582148630260308	1.558214863026032	670.0	0.8484073745868839	1.356598985360429	0.16683711859037534	1.675621680906529	0.6544264184333786	0.2101310020432909	0.5197047319777498	2.2847989964581044	2.3159129704582884	0.260765245935041	0.45259009483759616	0.6287426446018863	0.7462569352101666	0.7202611146999931	1.9876252062539677	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1474.0
799500	-5024.479673623117	-715.5914546229021	-4308.888219000215	1.567617604314541	1.5676176043145464	640.0	0.8621774098851751	1.1666651174863558	0.09376934271976992	1.5014744312648514	0.6267868200257883	0.44913925917871483	0.43275691241388586	2.275115534152793	2.204098393210264	0.16171707410652778	0.3770560898260674	0.49862655776453857	0.30287543089381824	0.8907309952849821	1.972946259917118	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1382.0
800000	-5004.3739659124185	-691.3247061237977	-4313.0492597886205	1.5164280827550753	1.5164280827550736	1089.0	0.7721697612850895	0.8709085087442074	0.155341992951962	0.9990732944439137	0.6080685105138685	0.28884401487128175	0.3345632397088295	2.0866429018055856	1.667923895996552	0.129262435009569	0.4011090179522973	0.4979141958349852	0.32686053522526326	0.5401852454395386	1.4370426889777355	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1411.0
800500	-4971.865139143585	-642.7709041492448	-4329.094234994341	1.3972047532244152	1.3972047532244147	338.0	0.8405847208058986	1.3468603900208165	0.08141347911956608	2.117229049668937	0.5678564987599418	0.35991207102854644	0.6730667600793665	2.823411776073662	2.3762259328822624	0.30560010684199834	0.42431314019378913	0.4385749810608448	0.7953509081004301	0.8779130077864459	2.314832063611826	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1348.0
801000	-5044.564697293354	-687.0065964981753	-4357.558100795179	1.4763399715968246	1.4763399715968315	766.0	0.6207127572689002	1.3069789085982813	0.12003987628803355	1.5751603839828618	0.6953015660152005	0.23290452849019472	0.42852209538227065	2.1066864602135764	1.7731498682637283	0.3435044513854752	0.6128128829739761	0.48948018078794153	0.5287931106657671	0.6429266970197316	2.304000134365399	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1369.0
801500	-5009.900820490882	-702.3715565051825	-4307.5292639857	1.557547906715371	1.5575479067153666	488.0	0.5295376734489636	1.3837056722379781	0.09807729548606053	1.8794517320259676	0.7271910985718171	0.44377509857257835	0.45890916889991046	3.350823640915377	1.9701234933896477	0.2870495268905008	0.6441065897149386	0.47527104609869497	0.857111184218946	0.6086204791025787	2.626896173823564	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1430.0
802000	-5014.638772409559	-686.0543341428169	-4328.584438266743	1.5020689669850913	1.5020689669850917	305.0	1.0352371380892493	1.3890524420301564	0.06311382853615469	1.4384707239180268	0.4733043262980205	0.3713465557797932	0.5404376110476179	2.605861250141091	2.306027009583869	0.2124392671205466	0.3569852621915519	0.5450295205395447	0.38723288297919195	0.9745689693982789	2.7677305520279893	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1371.0
802500	-5000.893751339932	-694.3045258466	-4306.589225493332	1.5061711352974945	1.5061711352974914	1254.0	0.7658211593570219	1.20381169749734	0.08204623508485895	1.5085461200747223	0.6302080734149379	0.30985197232225287	0.41953724997272074	2.1968683606077706	2.075840508817061	0.2070528976280461	0.47764171296451824	0.4500728195938769	0.412901588250932	0.7444030768772865	2.0872424402827345	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1362.0
803000	-4987.47414329391	-627.3495907555305	-4360.124552538379	1.3649277559765105	1.3649277559765123	890.0	0.5496328035349152	0.8227397324870479	0.09699487497208702	1.351437810021641	0.5881897527450474	0.16991638498656925	0.4078400025772051	1.7401389253699073	1.7869817479181023	0.1586674683648524	0.3009398904662715	0.5112652732590528	0.5740347645644901	0.44682028563998144	2.070126557410936	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1359.0
